horizon_day,domain,conformal_method,aggregation,metric,n_repeats,mean,sd,min,q25,median,q75,max
14,ood_test,marginal,size_weighted,class1_singleton_accuracy,10,0.470674076161336,0.02277300511751914,0.4345510735517649,0.45734266414125735,0.46883726463743775,0.486460981058198,0.5098398670931195
56,id_test,label_conditional,equal_pair,coverage,10,0.900479658861601,0.010425389176535911,0.878775903844539,0.8975039786043848,0.9039694116129895,0.9048143354890079,0.9171962166025158
56,id_test,label_conditional,equal_pair,avg_set_size,10,1.5523105456883477,0.033866298729175494,1.4947984601013793,1.5322296589340254,1.554141459118307,1.5745394462348066,1.6099737247275516
56,id_test,label_conditional,equal_pair,singleton_rate,10,0.4476894543116522,0.0338662987291755,0.3900262752724486,0.4254605537651934,0.4458585408816932,0.4677703410659745,0.5052015398986208
56,id_test,label_conditional,equal_pair,class0_coverage,10,0.8962404056844198,0.018078352445912577,0.862428608489,0.8902016128035485,0.894014648602375,0.9004459312652731,0.9257241893870063
56,id_test,label_conditional,equal_pair,class1_coverage,10,0.9046426149964615,0.020738494905251897,0.8744437826846682,0.8870848095123094,0.9057076582954575,0.9150420353936219,0.9354026837310919
56,id_test,label_conditional,equal_pair,class0_avg_set_size,10,1.6066108480874555,0.0309693626941398,1.5629865989647984,1.587469476145267,1.6038799083578354,1.626613540119799,1.6646435864088533
56,id_test,label_conditional,equal_pair,class1_avg_set_size,10,1.479398596550421,0.039721922670796744,1.4141239075275975,1.46256652471056,1.4727200113824366,1.5090417713737718,1.5328149988353086
56,id_test,label_conditional,equal_pair,class0_singleton_accuracy,10,0.7024583103267015,0.04309487406178539,0.6432282594514567,0.6653477199993391,0.7018780763139153,0.7363116748221469,0.7654971186657098
56,id_test,label_conditional,equal_pair,class1_singleton_accuracy,10,0.8110140591881251,0.056896709120087714,0.6746444386712689,0.8020082814438141,0.8245840423462444,0.8422489185830518,0.8728224343496536
56,id_test,label_conditional,size_weighted,coverage,10,0.900939207149707,0.010042036427540535,0.8809822657078339,0.8984348947044898,0.9044803371816772,0.9059247789940026,0.9140346648737467
56,id_test,label_conditional,size_weighted,avg_set_size,10,1.5269700815704759,0.027951970998795483,1.4846134334119123,1.5044230885200396,1.5353967739040444,1.543769290313917,1.5683703949389054
56,id_test,label_conditional,size_weighted,singleton_rate,10,0.4730299184295241,0.027951970998795542,0.43162960506109455,0.4562307096860828,0.4646032260959557,0.4955769114799604,0.5153865665880877
56,id_test,label_conditional,size_weighted,class0_coverage,10,0.896509637880194,0.01927306250385894,0.8615492926534709,0.8870537255341884,0.8925046283710238,0.9072143400047147,0.9275789593210046
56,id_test,label_conditional,size_weighted,class1_coverage,10,0.905324210218715,0.017264922990814127,0.8783650147876212,0.8986178326212002,0.9025278292747976,0.9126533452970558,0.9348599989095593
56,id_test,label_conditional,size_weighted,class0_avg_set_size,10,1.5845841113900696,0.028440472180198278,1.5361608456233669,1.577128951417066,1.587265042315311,1.603175370961948,1.6251311708703016
56,id_test,label_conditional,size_weighted,class1_avg_set_size,10,1.4531121158618654,0.03391676807258023,1.3969440958804926,1.424836413832381,1.4572474032592782,1.4802559874761485,1.4930499193111972
56,id_test,label_conditional,size_weighted,class0_singleton_accuracy,10,0.73538448370796,0.03274865055460291,0.6849158562103393,0.7139915823495099,0.730116258147985,0.759835408949274,0.793544442697813
56,id_test,label_conditional,size_weighted,class1_singleton_accuracy,10,0.8249533340458965,0.036357105452947736,0.7404610957802995,0.8128824126143602,0.8266586431131548,0.8440981086389652,0.868802059779036
56,id_test,marginal,equal_pair,coverage,10,0.904251438006207,0.011664031931214739,0.8872400574677667,0.8936221180162823,0.9061080718102497,0.9124029354513321,0.920368271541395
56,id_test,marginal,equal_pair,avg_set_size,10,1.496239005676963,0.03841794211679673,1.4302880802272466,1.4827783455464225,1.4991815688844103,1.518705891409495,1.5462203875588172
56,id_test,marginal,equal_pair,singleton_rate,10,0.5037609943230368,0.038417942116796715,0.4537796124411828,0.4812941085905051,0.5008184311155898,0.5172216544535775,0.5697119197727534
