repeat,metric,clean,targeted,random_mean,random_sd,random_min,random_q05,random_median,random_q95,random_max,targeted_minus_random_median,targeted_severity_percentile_among_random
12,average_precision,0.43883596764277044,0.4667222206317475,0.43332401500907025,0.02094174838723378,0.4014108063142698,0.4063822940911525,0.43029865724491534,0.4697174779468949,0.4768681866356262,0.03642356338683217,0.1
12,brier,0.21198220800555384,0.21799107109174912,0.21475326993140914,0.007875124368486138,0.20196491552101728,0.203080105151962,0.21534197352394885,0.2279877894134,0.23071557506006363,0.002649097567800268,0.75
12,log_loss,0.6325706655111337,0.6787396561500638,0.6401660347175858,0.03527216054233435,0.5930872079674069,0.603857226030443,0.6323283989532905,0.7123646296740581,0.722245349297587,0.0464112571967733,0.85
12,ece,0.11698970605900867,0.1526601894231739,0.13763972930996418,0.022950178004018818,0.0999619916334449,0.11283980784254743,0.13095031153059028,0.16947588331010383,0.18630538109584913,0.021709877892583607,0.65
12,hcep_090,0.04,0.06666666666666667,0.04033333333333333,0.02451637476420499,0.013333333333333334,0.013333333333333334,0.03666666666666667,0.09366666666666668,0.1,0.03,0.85
12,aurc,0.2110163436943155,0.23280678050884301,0.2180984751142962,0.016949900661178824,0.18529943302672552,0.2001818296806707,0.2147413693145571,0.24695238774943704,0.2498513405741581,0.018065411194285924,0.8
12,excess_aurc,0.16069150282766007,0.18933218606271573,0.16421965237603414,0.01821271008047868,0.13256498746991124,0.14466015704118895,0.16097241072591384,0.19908782048669366,0.20415583187907518,0.028359775336801896,0.85
13,auroc,0.7193650793650793,0.6165079365079364,0.7011111111111111,0.027921979209850414,0.6313227513227513,0.6417777777777778,0.7076190476190476,0.7344126984126984,0.7348148148148148,-0.09111111111111114,1.0
13,average_precision,0.5516294544997847,0.49123158100382747,0.5378283078565693,0.059804109014877406,0.4069141766286472,0.4340500967431149,0.5572175087337707,0.6173684593567719,0.6344837803020047,-0.06598592772994327,0.8
13,brier,0.1809242413509343,0.21018373612889854,0.18710589084072646,0.01058903316591066,0.1739939895706126,0.17444754612374277,0.18477632750821665,0.20988482033870093,0.2111739316943426,0.025407408620681887,0.95
