repeat,target_definition,metric,delta_ood_minus_id
7,"domain
    cpi_constant_2018usd
Name: 21, dtype: object",auroc,-0.009737593082168594
7,"domain
    cpi_constant_2018usd
Name: 21, dtype: object",average_precision,-0.012524397642637686
7,"domain
    cpi_constant_2018usd
Name: 21, dtype: object",pr_skill,-0.025933802160539643
7,"domain
    cpi_constant_2018usd
Name: 21, dtype: object",brier,0.006986648788371214
7,"domain
    cpi_constant_2018usd
Name: 21, dtype: object",log_loss,0.019698502316319588
7,"domain
    cpi_constant_2018usd
Name: 21, dtype: object",ece,0.0007465453838657321
7,"domain
    cpi_constant_2018usd
Name: 21, dtype: object",calibration_intercept,-0.1195935727374821
7,"domain
    cpi_constant_2018usd
Name: 21, dtype: object",calibration_slope,-0.04549823733508607
7,"domain
    cpi_constant_2018usd
Name: 21, dtype: object",hcep_080,-0.0019361517154747945
7,"domain
    cpi_constant_2018usd
Name: 21, dtype: object",hcep_090,0.002382853382789856
7,"domain
    cpi_constant_2018usd
Name: 21, dtype: object",hcep_095,0.0005753683098256865
7,"domain
    cpi_constant_2018usd
Name: 21, dtype: object",aurc,0.009675099445045257
7,"domain
    cpi_constant_2018usd
Name: 21, dtype: object",excess_aurc,0.00655533947676136
7,"domain
    survey_year_adjusted_50000
Name: 22, dtype: object",prevalence,0.12447673785884783
7,"domain
    survey_year_adjusted_50000
Name: 22, dtype: object",auroc,-0.012099796859018297
7,"domain
    survey_year_adjusted_50000
Name: 22, dtype: object",average_precision,0.04506233911041757
7,"domain
    survey_year_adjusted_50000
Name: 22, dtype: object",pr_skill,0.01783018231922151
7,"domain
    survey_year_adjusted_50000
Name: 22, dtype: object",brier,0.024062523704991207
7,"domain
    survey_year_adjusted_50000
Name: 22, dtype: object",log_loss,0.06960385349685744
7,"domain
    survey_year_adjusted_50000
Name: 22, dtype: object",ece,0.08377506287504832
7,"domain
    survey_year_adjusted_50000
Name: 22, dtype: object",calibration_intercept,0.6605478159886218
7,"domain
    survey_year_adjusted_50000
Name: 22, dtype: object",calibration_slope,-0.08122656609352896
7,"domain
    survey_year_adjusted_50000
Name: 22, dtype: object",hcep_080,0.015354366524958564
7,"domain
    survey_year_adjusted_50000
Name: 22, dtype: object",hcep_090,0.012879368610251234
7,"domain
    survey_year_adjusted_50000
Name: 22, dtype: object",hcep_095,0.004970171414519649
7,"domain
    survey_year_adjusted_50000
Name: 22, dtype: object",aurc,0.0348702343224923
7,"domain
    survey_year_adjusted_50000
Name: 22, dtype: object",excess_aurc,0.02573701209479172
7,"domain
    unadjusted_reported_income_50000
Name: 23, dtype: object",prevalence,0.12047194985455212
7,"domain
    unadjusted_reported_income_50000
Name: 23, dtype: object",auroc,-0.01219477353791365
7,"domain
    unadjusted_reported_income_50000
Name: 23, dtype: object",average_precision,0.04753018890136096
7,"domain
    unadjusted_reported_income_50000
Name: 23, dtype: object",pr_skill,0.020955387729573283
7,"domain
    unadjusted_reported_income_50000
Name: 23, dtype: object",brier,0.02631988935324958
7,"domain
    unadjusted_reported_income_50000
Name: 23, dtype: object",log_loss,0.07606353988805814
7,"domain
    unadjusted_reported_income_50000
Name: 23, dtype: object",ece,0.08977306018132201
7,"domain
    unadjusted_reported_income_50000
Name: 23, dtype: object",calibration_intercept,0.6334602789311791
7,"domain
    unadjusted_reported_income_50000
Name: 23, dtype: object",calibration_slope,-0.07898720815462734
7,"domain
    unadjusted_reported_income_50000
Name: 23, dtype: object",hcep_080,0.021042372197617724
7,"domain
    unadjusted_reported_income_50000
Name: 23, dtype: object",hcep_090,0.011929549429004115
7,"domain
    unadjusted_reported_income_50000
Name: 23, dtype: object",hcep_095,0.005333679051016198
7,"domain
    unadjusted_reported_income_50000
Name: 23, dtype: object",aurc,0.037033132919618725
7,"domain
    unadjusted_reported_income_50000
Name: 23, dtype: object",excess_aurc,0.027206903765293236
8,"domain
    cpi_constant_2018usd
Name: 24, dtype: object",prevalence,0.011406615406156895
8,"domain
    cpi_constant_2018usd
Name: 24, dtype: object",auroc,-0.0053797462559649345
8,"domain
    cpi_constant_2018usd
Name: 24, dtype: object",average_precision,-0.004759100616627654
8,"domain
    cpi_constant_2018usd
Name: 24, dtype: object",pr_skill,-0.013649511609286291
8,"domain
    cpi_constant_2018usd
Name: 24, dtype: object",brier,0.004029048414980557
8,"domain
    cpi_constant_2018usd
Name: 24, dtype: object",log_loss,0.012225457505504245
8,"domain
    cpi_constant_2018usd
Name: 24, dtype: object",ece,0.000839586209002343
8,"domain
    cpi_constant_2018usd
Name: 24, dtype: object",calibration_intercept,-0.07131940948342617
8,"domain
    cpi_constant_2018usd
Name: 24, dtype: object",calibration_slope,-0.0272703603763631
8,"domain
    cpi_constant_2018usd
Name: 24, dtype: object",hcep_080,0.0005251325124340164
8,"domain
    cpi_constant_2018usd
Name: 24, dtype: object",hcep_090,0.0018492743393658112
8,"domain
    cpi_constant_2018usd
Name: 24, dtype: object",hcep_095,0.0007928751717075641
8,"domain
    cpi_constant_2018usd
Name: 24, dtype: object",aurc,0.006301647000927363
8,"domain
    cpi_constant_2018usd
Name: 24, dtype: object",excess_aurc,0.004811285346137277
8,"domain
    survey_year_adjusted_50000
Name: 25, dtype: object",prevalence,0.12510536046794235
8,"domain
    survey_year_adjusted_50000
Name: 25, dtype: object",auroc,-0.007622327983612731
8,"domain
    survey_year_adjusted_50000
Name: 25, dtype: object",average_precision,0.05324680290244421
8,"domain
    survey_year_adjusted_50000
Name: 25, dtype: object",pr_skill,0.030568148404910178
8,"domain
    survey_year_adjusted_50000
Name: 25, dtype: object",brier,0.02279895899353976
8,"domain
    survey_year_adjusted_50000
Name: 25, dtype: object",log_loss,0.06708069408914935
8,"domain
    survey_year_adjusted_50000
Name: 25, dtype: object",ece,0.09481489473882437
8,"domain
    survey_year_adjusted_50000
Name: 25, dtype: object",calibration_intercept,0.7052264641610029
8,"domain
    survey_year_adjusted_50000
Name: 25, dtype: object",calibration_slope,-0.06240168691119963
8,"domain
    survey_year_adjusted_50000
Name: 25, dtype: object",hcep_080,0.018987431540838706
8,"domain
    survey_year_adjusted_50000
Name: 25, dtype: object",hcep_090,0.01277851825944016
8,"domain
    survey_year_adjusted_50000
Name: 25, dtype: object",hcep_095,0.006318574267353358
8,"domain
    survey_year_adjusted_50000
Name: 25, dtype: object",aurc,0.03393181764156199
8,"domain
    survey_year_adjusted_50000
Name: 25, dtype: object",excess_aurc,0.02592578886073895
8,"domain
    unadjusted_reported_income_50000
Name: 26, dtype: object",prevalence,0.12327700108983841
8,"domain
    unadjusted_reported_income_50000
Name: 26, dtype: object",auroc,-0.007481730579433354
8,"domain
    unadjusted_reported_income_50000
Name: 26, dtype: object",average_precision,0.057747601565516726
8,"domain
    unadjusted_reported_income_50000
Name: 26, dtype: object",pr_skill,0.03532708423723496
8,"domain
    unadjusted_reported_income_50000
Name: 26, dtype: object",brier,0.024042927214016158
8,"domain
    unadjusted_reported_income_50000
Name: 26, dtype: object",log_loss,0.07118542545605228
8,"domain
    unadjusted_reported_income_50000
Name: 26, dtype: object",ece,0.08913589923478771
8,"domain
    unadjusted_reported_income_50000
Name: 26, dtype: object",calibration_intercept,0.6974139458664378
8,"domain
    unadjusted_reported_income_50000
Name: 26, dtype: object",calibration_slope,-0.058247296408613036
8,"domain
    unadjusted_reported_income_50000
Name: 26, dtype: object",hcep_080,0.02076233596596222
8,"domain
    unadjusted_reported_income_50000
Name: 26, dtype: object",hcep_090,0.013051933491660372
8,"domain
    unadjusted_reported_income_50000
Name: 26, dtype: object",hcep_095,0.006400349801826485
8,"domain
    unadjusted_reported_income_50000
Name: 26, dtype: object",aurc,0.03493377452217948
8,"domain
    unadjusted_reported_income_50000
Name: 26, dtype: object",excess_aurc,0.027091389943350558
9,"domain
    cpi_constant_2018usd
Name: 27, dtype: object",prevalence,0.010616947797185916
9,"domain
    cpi_constant_2018usd
Name: 27, dtype: object",auroc,-0.009679457504991107
9,"domain
    cpi_constant_2018usd
Name: 27, dtype: object",average_precision,-0.011046118562663576
9,"domain
    cpi_constant_2018usd
Name: 27, dtype: object",pr_skill,-0.02348986735072167
9,"domain
    cpi_constant_2018usd
Name: 27, dtype: object",brier,0.006804078083235299
9,"domain
    cpi_constant_2018usd
Name: 27, dtype: object",log_loss,0.019197745512142095
9,"domain
    cpi_constant_2018usd
Name: 27, dtype: object",ece,0.0006827240115893623
9,"domain
    cpi_constant_2018usd
Name: 27, dtype: object",calibration_intercept,-0.11689384956747861
9,"domain
    cpi_constant_2018usd
Name: 27, dtype: object",calibration_slope,-0.04596318358876594
9,"domain
    cpi_constant_2018usd
Name: 27, dtype: object",hcep_080,0.002160662762510375
9,"domain
    cpi_constant_2018usd
Name: 27, dtype: object",hcep_090,0.001927686223209546
9,"domain
    cpi_constant_2018usd
Name: 27, dtype: object",hcep_095,0.00023132932138966202
9,"domain
    cpi_constant_2018usd
Name: 27, dtype: object",aurc,0.009515403074735168
9,"domain
    cpi_constant_2018usd
Name: 27, dtype: object",excess_aurc,0.00721929530316065
9,"domain
    survey_year_adjusted_50000
Name: 28, dtype: object",prevalence,0.12431569285897137
9,"domain
    survey_year_adjusted_50000
Name: 28, dtype: object",auroc,-0.011803577908924945
9,"domain
    survey_year_adjusted_50000
Name: 28, dtype: object",average_precision,0.0474008591848033
9,"domain
    survey_year_adjusted_50000
Name: 28, dtype: object",pr_skill,0.02153195325885826
9,"domain
    survey_year_adjusted_50000
Name: 28, dtype: object",brier,0.024495216301661404
9,"domain
    survey_year_adjusted_50000
Name: 28, dtype: object",log_loss,0.07035919629718002
9,"domain
    survey_year_adjusted_50000
Name: 28, dtype: object",ece,0.08890017107349327
9,"domain
    survey_year_adjusted_50000
Name: 28, dtype: object",calibration_intercept,0.6610605637543202
9,"domain
    survey_year_adjusted_50000
Name: 28, dtype: object",calibration_slope,-0.0787268796043864
9,"domain
    survey_year_adjusted_50000
Name: 28, dtype: object",hcep_080,0.019698865354306427
9,"domain
    survey_year_adjusted_50000
Name: 28, dtype: object",hcep_090,0.012253660584815945
9,"domain
    survey_year_adjusted_50000
Name: 28, dtype: object",hcep_095,0.004712903218534765
9,"domain
    survey_year_adjusted_50000
Name: 28, dtype: object",aurc,0.03548862171113379
9,"domain
    survey_year_adjusted_50000
Name: 28, dtype: object",excess_aurc,0.027170649514712306
9,"domain
    unadjusted_reported_income_50000
Name: 29, dtype: object",prevalence,0.12409920513011885
9,"domain
    unadjusted_reported_income_50000
Name: 29, dtype: object",auroc,-0.00999136442449644
9,"domain
    unadjusted_reported_income_50000
Name: 29, dtype: object",average_precision,0.05548160814821301
9,"domain
    unadjusted_reported_income_50000
Name: 29, dtype: object",pr_skill,0.031299694840780656
9,"domain
    unadjusted_reported_income_50000
Name: 29, dtype: object",brier,0.025951092628588607
9,"domain
    unadjusted_reported_income_50000
Name: 29, dtype: object",log_loss,0.07410660059441265
9,"domain
    unadjusted_reported_income_50000
Name: 29, dtype: object",ece,0.08697677552612822
9,"domain
    unadjusted_reported_income_50000
Name: 29, dtype: object",calibration_intercept,0.6702496630491998
9,"domain
    unadjusted_reported_income_50000
Name: 29, dtype: object",calibration_slope,-0.06485883874736265
9,"domain
    unadjusted_reported_income_50000
Name: 29, dtype: object",hcep_080,0.022502018935943967
9,"domain
    unadjusted_reported_income_50000
Name: 29, dtype: object",hcep_090,0.011993066918992951
9,"domain
    unadjusted_reported_income_50000
Name: 29, dtype: object",hcep_095,0.004391368951896781
9,"domain
    unadjusted_reported_income_50000
Name: 29, dtype: object",aurc,0.036044316823077543
9,"domain
    unadjusted_reported_income_50000
Name: 29, dtype: object",excess_aurc,0.02755263866688916
