target_definition,model,mapping,domain,alpha,conformal_method,weighting,metric,n_repeats,mean,sd,min,q25,median,q75,max
unadjusted_reported_income_50000,logistic_regression,platt,ood_test,0.2,label_conditional,unweighted,class1_singleton_accuracy,10,0.7436388988265386,0.006502938121573877,0.7319903303787269,0.7413228789110804,0.7427221966700922,0.7465152103886571,0.7569066842423244
unadjusted_reported_income_50000,logistic_regression,platt,ood_test,0.2,marginal,survey_weighted,coverage,10,0.7684933877280343,0.004100132072469126,0.7634349380970415,0.766135553982123,0.7675626146915455,0.7693013438345163,0.7766821124511961
unadjusted_reported_income_50000,logistic_regression,platt,ood_test,0.2,marginal,survey_weighted,avg_set_size,10,0.9920274270722121,0.007942423293561793,0.9810708390998193,0.988235837262504,0.9895340545978331,0.9942042987050772,1.0076235767995907
unadjusted_reported_income_50000,logistic_regression,platt,ood_test,0.2,marginal,survey_weighted,singleton_rate,10,0.9898834633248992,0.004471077894763387,0.9810708390998193,0.988235837262504,0.9895340545978331,0.9918799604855314,0.9969037580630259
unadjusted_reported_income_50000,logistic_regression,platt,ood_test,0.2,marginal,survey_weighted,ambiguous_rate,10,0.001071981873656475,0.0024992040061021436,0.0,0.0,0.0,0.0,0.007623576799590602
unadjusted_reported_income_50000,logistic_regression,platt,ood_test,0.2,marginal,survey_weighted,empty_rate,10,0.009044554801444296,0.005940563272406091,0.0,0.005795701294922796,0.010465945402166995,0.011764162737495972,0.018929160900180705
unadjusted_reported_income_50000,logistic_regression,platt,ood_test,0.2,marginal,survey_weighted,singleton_accuracy,10,0.7752695923088478,0.001416865943929304,0.7731915865266263,0.7746503323593401,0.7751498741132297,0.7759273222988212,0.7781649475969855
unadjusted_reported_income_50000,logistic_regression,platt,ood_test,0.2,marginal,survey_weighted,class0_coverage,10,0.8873508560734088,0.002487714405458282,0.8837006428356633,0.885162839371787,0.887344755331424,0.8895601773346387,0.8903932048302504
unadjusted_reported_income_50000,logistic_regression,platt,ood_test,0.2,marginal,survey_weighted,class1_coverage,10,0.6394453999121172,0.007007188542802033,0.631719933083941,0.63359017955983,0.6389860365534838,0.6410845304205985,0.6532217370271902
unadjusted_reported_income_50000,logistic_regression,platt,ood_test,0.2,marginal,survey_weighted,class0_avg_set_size,10,0.9948356978912569,0.005135105765151787,0.98717210913699,0.9925976863296303,0.9932978305377204,0.9961081949777923,1.0048080572067055
unadjusted_reported_income_50000,logistic_regression,platt,ood_test,0.2,marginal,survey_weighted,class1_avg_set_size,10,0.9889783826706706,0.01100614276323779,0.974446462589203,0.9834279746157085,0.9855916633960552,0.9921371674896438,1.010680491465334
unadjusted_reported_income_50000,logistic_regression,platt,ood_test,0.2,marginal,survey_weighted,class0_singleton_accuracy,10,0.8924926532242304,0.002214500720126426,0.8898636630215209,0.8910050918418712,0.8917234853317478,0.8946022126931457,0.8956857741500495
unadjusted_reported_income_50000,logistic_regression,platt,ood_test,0.2,marginal,survey_weighted,class1_singleton_accuracy,10,0.6470220372439947,0.002968048513652187,0.6418444122901822,0.6449031259415516,0.6478591010183503,0.6494095954306986,0.6506829320064017
unadjusted_reported_income_50000,logistic_regression,platt,ood_test,0.2,marginal,unweighted,coverage,10,0.7726999999999999,0.004447351271637228,0.7671066666666667,0.7696933333333333,0.7714066666666667,0.7741566666666666,0.7811866666666667
unadjusted_reported_income_50000,logistic_regression,platt,ood_test,0.2,marginal,unweighted,avg_set_size,10,0.9918786666666668,0.008081123134262399,0.9808666666666667,0.9880066666666667,0.98938,0.99385,1.00796
unadjusted_reported_income_50000,logistic_regression,platt,ood_test,0.2,marginal,unweighted,singleton_rate,10,0.9896626666666668,0.00445591874385652,0.9808666666666667,0.9880066666666667,0.98938,0.99146,0.99688
unadjusted_reported_income_50000,logistic_regression,platt,ood_test,0.2,marginal,unweighted,ambiguous_rate,10,0.001108,0.002599558936948087,0.0,0.0,0.0,0.0,0.00796
unadjusted_reported_income_50000,logistic_regression,platt,ood_test,0.2,marginal,unweighted,empty_rate,10,0.009229333333333334,0.005985162889580768,0.0,0.00615,0.010620000000000001,0.011993333333333333,0.019133333333333332
unadjusted_reported_income_50000,logistic_regression,platt,ood_test,0.2,marginal,unweighted,singleton_accuracy,10,0.7796554373797941,0.0013197328046321442,0.7781275957235873,0.7787778595650255,0.7794870136061076,0.7797731904798482,0.782070277985455
unadjusted_reported_income_50000,logistic_regression,platt,ood_test,0.2,marginal,unweighted,class0_coverage,10,0.876709197235513,0.0025812246097711095,0.872434875066454,0.8751794258373206,0.8766879319510898,0.8782562466772993,0.8804359383306751
unadjusted_reported_income_50000,logistic_regression,platt,ood_test,0.2,marginal,unweighted,class1_coverage,10,0.6680230069555912,0.007039481326844471,0.6606741573033708,0.6622191011235955,0.6665730337078651,0.6708600856072766,0.6813001605136436
unadjusted_reported_income_50000,logistic_regression,platt,ood_test,0.2,marginal,unweighted,class0_avg_set_size,10,0.994375332270069,0.005574723142423173,0.9863636363636363,0.9920786815523657,0.9925571504518873,0.9956472620946305,1.0055023923444977
unadjusted_reported_income_50000,logistic_regression,platt,ood_test,0.2,marginal,unweighted,class1_avg_set_size,10,0.9893659711075442,0.010617266064970777,0.9753344034242911,0.983908507223114,0.9860486891385768,0.9921080791867309,1.0104333868378812
unadjusted_reported_income_50000,logistic_regression,platt,ood_test,0.2,marginal,unweighted,class0_singleton_accuracy,10,0.8822446778968344,0.0020331944216053013,0.8797744099644509,0.8804740892865413,0.8818055807699112,0.8843666151656095,0.8847214413835569
unadjusted_reported_income_50000,logistic_regression,platt,ood_test,0.2,marginal,unweighted,class1_singleton_accuracy,10,0.6757276924586475,0.0028204618357817886,0.6711234306212294,0.6739114638799557,0.6761817644392009,0.6775298286278337,0.6804918433267284
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.05,label_conditional,survey_weighted,coverage,10,0.9499280776710071,0.0029796013627232006,0.9473067346623202,0.9476917255982411,0.9486334982088513,0.9510801016331671,0.9550579918217389
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.05,label_conditional,survey_weighted,avg_set_size,10,1.4104155604061255,0.00958859205691182,1.3932460876727373,1.40521921214144,1.4117322104021188,1.4162819899885897,1.4235472436009295
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.05,label_conditional,survey_weighted,singleton_rate,10,0.5895844395938747,0.009588592056911847,0.5764527563990705,0.5837180100114102,0.5882677895978811,0.59478078785856,0.6067539123272627
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.05,label_conditional,survey_weighted,ambiguous_rate,10,0.4104155604061253,0.009588592056911845,0.3932460876727373,0.4052192121414401,0.41173221040211894,0.4162819899885898,0.4235472436009296
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.05,label_conditional,survey_weighted,empty_rate,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.05,label_conditional,survey_weighted,singleton_accuracy,10,0.9151102345676035,0.004121203370737716,0.910251963041216,0.9126123126982946,0.9135584501991576,0.9165564382509049,0.9222202837554194
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.05,label_conditional,survey_weighted,class0_coverage,10,0.9575065108503573,0.003241001928064121,0.9527923720568204,0.9546474255140975,0.9582323597878886,0.9593676548210859,0.9632411672399618
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.05,label_conditional,survey_weighted,class1_coverage,10,0.9362467712932421,0.006215221203251928,0.9240752515905353,0.9357477716808219,0.9370357801988992,0.9391087476794697,0.9466731313937964
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.05,label_conditional,survey_weighted,class0_avg_set_size,10,1.3644269537201972,0.011218493035380443,1.3399001563544832,1.360994994882342,1.3666968304215334,1.3701079607317341,1.379302718470439
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.05,label_conditional,survey_weighted,class1_avg_set_size,10,1.4935373046838902,0.012423208449381249,1.4791358488842352,1.4861924439045242,1.4907990081872218,1.4990272386913,1.5200994590637615
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.05,label_conditional,survey_weighted,class0_singleton_accuracy,10,0.933108630256906,0.005432061556054022,0.9251849944413006,0.9287617572158774,0.934404373845647,0.9349684386325599,0.9420247276664995
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.05,label_conditional,survey_weighted,class1_singleton_accuracy,10,0.8741840291997075,0.011097129022983728,0.8511211105925621,0.8725824632105207,0.8756570278057338,0.8787276092195562,0.8923784238813702
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.05,label_conditional,unweighted,coverage,10,0.9496133333333334,0.0026712553113230654,0.9473333333333334,0.9477666666666666,0.9485,0.9506,0.9552
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.05,label_conditional,unweighted,avg_set_size,10,1.4269866666666666,0.009213827504568948,1.4119333333333333,1.4203999999999999,1.4278,1.43125,1.4427333333333334
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.05,label_conditional,unweighted,singleton_rate,10,0.5730133333333333,0.00921382750456891,0.5572666666666667,0.56875,0.5722,0.5796,0.5880666666666666
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.05,label_conditional,unweighted,ambiguous_rate,10,0.42698666666666674,0.009213827504568912,0.4119333333333333,0.4204,0.42779999999999996,0.43125,0.4427333333333333
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.05,label_conditional,unweighted,empty_rate,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.05,label_conditional,unweighted,singleton_accuracy,10,0.9121013128188519,0.003672050843338169,0.908011178388449,0.9101643135384078,0.9107849995991926,0.9132509335206471,0.9204074381144143
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.05,label_conditional,unweighted,class0_coverage,10,0.9496796489293564,0.003509951719693555,0.9450346921075455,0.9471501702874792,0.9491599850078656,0.9518428184281843,0.9563143631436314
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.05,label_conditional,unweighted,class1_coverage,10,0.9495073083243506,0.003534793155042763,0.9412987012987013,0.9483595719228521,0.9499567099567099,0.9510041551246537,0.9535930735930735
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.05,label_conditional,unweighted,class0_avg_set_size,10,1.3948446230196416,0.011528399084965125,1.37159891598916,1.389670314305571,1.3968236684318276,1.3981732437120555,1.4171273712737127
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.05,label_conditional,unweighted,class1_avg_set_size,10,1.4783290429396256,0.01031154903732366,1.4652813852813853,1.472681515644205,1.4773611810627045,1.4826839826839828,1.5012987012987014
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.05,label_conditional,unweighted,class0_singleton_accuracy,10,0.9168393614559165,0.005711850845253852,0.9086321859794557,0.9125237480417647,0.9162560036859216,0.9195252840814357,0.9275570735214812
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.05,label_conditional,unweighted,class1_singleton_accuracy,10,0.9032229403856544,0.006286659704958379,0.8878968253968254,0.9014994528318548,0.9054490490883449,0.9067011190270582,0.9101274312541918
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.05,marginal,survey_weighted,coverage,10,0.9486026657961512,0.002871638224958401,0.9444369057349242,0.9467915536443441,0.9485135825122115,0.9499175216750096,0.9535303163264728
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.05,marginal,survey_weighted,avg_set_size,10,1.3908996981280528,0.010718156493539239,1.373522088594213,1.3842323403297587,1.39461891781145,1.3983287524280015,1.4053215223014361
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.05,marginal,survey_weighted,singleton_rate,10,0.6091003018719472,0.010718156493539214,0.594678477698564,0.6016712475719986,0.6053810821885499,0.6157676596702413,0.626477911405787
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.05,marginal,survey_weighted,ambiguous_rate,10,0.3908996981280528,0.010718156493539232,0.373522088594213,0.3842323403297587,0.3946189178114501,0.3983287524280014,0.4053215223014361
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.05,marginal,survey_weighted,empty_rate,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.05,marginal,survey_weighted,singleton_accuracy,10,0.9156554364243557,0.0035874455304682118,0.9113087736159847,0.9132889341596795,0.9151284301463652,0.9165615611446337,0.9228047519580059
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.05,marginal,survey_weighted,class0_coverage,10,0.9708185101230307,0.00259841046951753,0.9653759942871878,0.9699156335934844,0.9707449953661678,0.9726679086879387,0.97444699856343
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.05,marginal,survey_weighted,class1_coverage,10,0.9084558253022624,0.005283260406225342,0.8980387838399483,0.9069608077917367,0.9087809337436892,0.9115668586985313,0.9170025294433264
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.05,marginal,survey_weighted,class0_avg_set_size,10,1.3073367528451811,0.009058781448292698,1.2926364577142875,1.3013524619796697,1.3090690344277718,1.3146961732282492,1.3175090081734622
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.05,marginal,survey_weighted,class1_avg_set_size,10,1.541900738742796,0.016380626900331662,1.5202604534846134,1.5323483155145203,1.540771546356332,1.5515847841335377,1.5679531352833316
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.05,marginal,survey_weighted,class0_singleton_accuracy,10,0.9578830472661526,0.0035240091264997324,0.9508946845008095,0.9560408676307174,0.9578621733421331,0.9603875447898561,0.963200274161539
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.05,marginal,survey_weighted,class1_singleton_accuracy,10,0.8001752297609931,0.00864890385761261,0.787465476005361,0.7943987139819867,0.7982110245818292,0.8071340767185203,0.8142560227866583
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.05,marginal,unweighted,coverage,10,0.9499933333333332,0.0024002983353669585,0.9462666666666667,0.949,0.9500333333333333,0.9515666666666667,0.9539333333333333
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.05,marginal,unweighted,avg_set_size,10,1.41466,0.010070587904424468,1.3966,1.4105833333333333,1.4188666666666667,1.4218166666666665,1.4252666666666667
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.05,marginal,unweighted,singleton_rate,10,0.58534,0.010070587904424482,0.5747333333333333,0.5781833333333333,0.5811333333333333,0.5894166666666667,0.6034
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.05,marginal,unweighted,ambiguous_rate,10,0.41466000000000003,0.010070587904424493,0.3966,0.4105833333333333,0.41886666666666666,0.4218166666666667,0.4252666666666667
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.05,marginal,unweighted,empty_rate,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.05,marginal,unweighted,singleton_accuracy,10,0.9146021713762954,0.002842471366387226,0.9109490664015026,0.9130351411518868,0.9144341287723967,0.9159969668354253,0.9202814951545916
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.05,marginal,unweighted,class0_coverage,10,0.9656365682668353,0.0027362722346345705,0.9598959462388901,0.9652331810007889,0.9658499566348655,0.9666639695668422,0.9701897018970189
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.05,marginal,unweighted,class1_coverage,10,0.9250056112036422,0.002931614873959175,0.9193073593073593,0.9232334603394526,0.9254609760046049,0.9267997445767528,0.929004329004329
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.05,marginal,unweighted,class0_avg_set_size,10,1.340231685374358,0.0084881024624722,1.3252032520325203,1.337560670122201,1.3415362539575093,1.3469752818733738,1.349268292682927
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.05,marginal,unweighted,class1_avg_set_size,10,1.533548533653714,0.0142121205612358,1.5106493506493506,1.5272545235621093,1.5355782548476453,1.5407089793862647,1.5546320346320346
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.05,marginal,unweighted,class0_singleton_accuracy,10,0.9479409623066497,0.0036792037652711345,0.9403898823908491,0.947470218861863,0.9478224145846201,0.9489919504913039,0.9548884514435696
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.05,marginal,unweighted,class1_singleton_accuracy,10,0.8392106599305421,0.004456984041016068,0.8305722891566265,0.8369362924394337,0.8396296345056269,0.8418639062509776,0.8462633451957295
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.1,label_conditional,survey_weighted,coverage,10,0.902718109804912,0.0025547339201170438,0.8991764402703378,0.9003339497351212,0.9032337333845338,0.9040876083514862,0.9070827474079666
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.1,label_conditional,survey_weighted,avg_set_size,10,1.231373614451553,0.007961279674399325,1.2161065748573525,1.229170866208558,1.2314213218875092,1.2350974274100401,1.2424006628571718
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.1,label_conditional,survey_weighted,singleton_rate,10,0.768626385548447,0.007961279674399286,0.7575993371428283,0.7649025725899599,0.7685786781124908,0.7708291337914419,0.7838934251426474
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.1,label_conditional,survey_weighted,ambiguous_rate,10,0.23137361445155297,0.007961279674399297,0.2161065748573526,0.22917086620855814,0.2314213218875092,0.23509742741004022,0.24240066285717168
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.1,label_conditional,survey_weighted,empty_rate,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.1,label_conditional,survey_weighted,singleton_accuracy,10,0.8734427145152075,0.0026330974271826678,0.8692120294793697,0.8719024899772884,0.873935781183987,0.8743167254922113,0.8774515726976445
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.1,label_conditional,survey_weighted,class0_coverage,10,0.9139309276631897,0.004110195498876022,0.9081871823971484,0.9111387869868375,0.9123367104567798,0.9167545475533211,0.9202415906841316
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.1,label_conditional,survey_weighted,class1_coverage,10,0.8824574176129966,0.007006127731642344,0.8689793221531106,0.8788313999286836,0.8840679259592865,0.8854669767618233,0.8918667626216729
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.1,label_conditional,survey_weighted,class0_avg_set_size,10,1.2042188994359664,0.008132136917855462,1.1883908912383712,1.2032342758693861,1.2063326633165157,1.20968442228151,1.2120720645159402
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.1,label_conditional,survey_weighted,class1_avg_set_size,10,1.2804357774099953,0.01005173152574865,1.2664063892173856,1.274805246716809,1.277710958867087,1.285699640115703,1.2974430092050269
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.1,label_conditional,survey_weighted,class0_singleton_accuracy,10,0.8918231153346825,0.005497546266949519,0.8844242506808645,0.8874681348322475,0.8906231577158936,0.8953581542966568,0.9013664497007032
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.1,label_conditional,survey_weighted,class1_singleton_accuracy,10,0.8366863039259297,0.008719858862256671,0.8181506672024337,0.8325322182936475,0.8375360785340041,0.8422486854653741,0.8478326158774652
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.1,label_conditional,unweighted,coverage,10,0.8999666666666666,0.0030579990230036594,0.8962,0.8988,0.8994666666666666,0.9004166666666666,0.9071333333333333
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.1,label_conditional,unweighted,avg_set_size,10,1.24128,0.008196885888653374,1.2257333333333333,1.2400833333333332,1.2408333333333332,1.2453833333333333,1.2543333333333333
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.1,label_conditional,unweighted,singleton_rate,10,0.7587200000000001,0.008196885888653372,0.7456666666666667,0.7546166666666667,0.7591666666666667,0.7599166666666667,0.7742666666666667
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.1,label_conditional,unweighted,ambiguous_rate,10,0.24128000000000002,0.008196885888653381,0.22573333333333334,0.24008333333333332,0.24083333333333334,0.24538333333333334,0.25433333333333336
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.1,label_conditional,unweighted,empty_rate,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.1,label_conditional,unweighted,singleton_accuracy,10,0.868172705495892,0.003048894656186832,0.8641791044776119,0.8667622959575148,0.8674024536896672,0.8690699126092385,0.87545820295038
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.1,label_conditional,unweighted,class0_coverage,10,0.8991966833194324,0.0043205111768211445,0.8935385949696444,0.8970815422656719,0.8982656108373541,0.8993495934959349,0.9094850948509485
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.1,label_conditional,unweighted,class1_coverage,10,0.9011963359041723,0.004291002584686942,0.8935064935064935,0.9004241419890674,0.9021729713038578,0.9030778276432708,0.9083982683982684
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.1,label_conditional,unweighted,class0_avg_set_size,10,1.2250867054343701,0.009246905970493996,1.208215911554303,1.222134802845969,1.2262033824804857,1.2320929582778049,1.2347967479674797
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.1,label_conditional,unweighted,class1_avg_set_size,10,1.2671467815248643,0.008960788734178032,1.2537235885001732,1.263009666625728,1.2665568976268422,1.270995670995671,1.2855411255411255
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.1,label_conditional,unweighted,class0_singleton_accuracy,10,0.8699048996031442,0.005700335989226452,0.8617096183636107,0.8670096720613829,0.8685759174576979,0.8708552126639028,0.8817112905510696
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.1,label_conditional,unweighted,class1_singleton_accuracy,10,0.8651972580602987,0.00511190514616295,0.8550553853405609,0.8643816538091909,0.8658991803663566,0.8677036295348296,0.873747016706444
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.1,marginal,survey_weighted,coverage,10,0.9005515661892973,0.004020652706827152,0.894108155836896,0.8980281507507323,0.8992599837668027,0.9042068849254064,0.9060054341149782
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.1,marginal,survey_weighted,avg_set_size,10,1.2158553075411316,0.010051934868641556,1.199348902463901,1.2103046371944859,1.213525082426413,1.2210694525476016,1.2320964875884535
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.1,marginal,survey_weighted,singleton_rate,10,0.7841446924588685,0.010051934868641558,0.7679035124115465,0.7789305474523983,0.7864749175735869,0.7896953628055142,0.8006510975360991
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.1,marginal,survey_weighted,ambiguous_rate,10,0.2158553075411314,0.010051934868641567,0.1993489024639009,0.21030463719448578,0.2135250824264131,0.2210694525476017,0.23209648758845347
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.1,marginal,survey_weighted,empty_rate,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.1,marginal,survey_weighted,singleton_accuracy,10,0.8732032091189026,0.004005797095337889,0.8659911666203077,0.8712567559309228,0.8726974931626681,0.8765637954733437,0.8790469674394323
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.1,marginal,survey_weighted,class0_coverage,10,0.9367490092098096,0.003214066400888168,0.9320334040822804,0.9349895859246864,0.9363151224422903,0.9393751460514577,0.9414605031018404
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.1,marginal,survey_weighted,class1_coverage,10,0.8351331208191205,0.0069320740616816015,0.824201067977442,0.8302115166771287,0.8345676623465862,0.8414549145913364,0.8435720231803249
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.1,marginal,survey_weighted,class0_avg_set_size,10,1.1665540513983044,0.008080633286458565,1.1530408823121021,1.1631056213917168,1.1643042439969955,1.1733482554307448,1.1775729281159086
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.1,marginal,survey_weighted,class1_avg_set_size,10,1.304934257447492,0.014188392576330183,1.2833910227679768,1.2968657037238343,1.3027932808837601,1.3095712358437344,1.3291641933738516
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.1,marginal,survey_weighted,class0_singleton_accuracy,10,0.9241302989190189,0.003280491322360513,0.9196471115514354,0.9220144692919665,0.9238601716832948,0.9269203819943537,0.9288210482127589
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.1,marginal,survey_weighted,class1_singleton_accuracy,10,0.7628235004585022,0.008073896971283327,0.7511273601341217,0.7580464658546192,0.762616691171612,0.7694412485795725,0.7740268495497619
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.1,marginal,unweighted,coverage,10,0.8996000000000001,0.0033068578200423533,0.896,0.8973833333333333,0.8982333333333333,0.9023833333333333,0.9046
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.1,marginal,unweighted,avg_set_size,10,1.2291933333333334,0.009695484503266799,1.2108,1.2241666666666666,1.2270333333333334,1.2360166666666668,1.243
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.1,marginal,unweighted,singleton_rate,10,0.7708066666666666,0.009695484503266794,0.757,0.7639833333333333,0.7729666666666667,0.7758333333333334,0.7892
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.1,marginal,unweighted,ambiguous_rate,10,0.2291933333333333,0.009695484503266788,0.2108,0.22416666666666665,0.22703333333333334,0.23601666666666665,0.243
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.1,marginal,unweighted,empty_rate,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.1,marginal,unweighted,singleton_accuracy,10,0.8697722023953325,0.0029258346535382964,0.866333649125829,0.8678358488166189,0.8682983787671765,0.872447732896571,0.8742309720513272
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.1,marginal,unweighted,class0_coverage,10,0.9254951401544178,0.004008406700628387,0.9200086711467591,0.9233250216825672,0.9244945552664546,0.9288909303682241,0.9315989159891599
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.1,marginal,unweighted,class1_coverage,10,0.8582363007580188,0.0028077432629642933,0.8538781163434903,0.8561720914127424,0.8579963322672017,0.8602164502164502,0.8625108225108226
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.1,marginal,unweighted,class0_avg_set_size,10,1.1866363072065844,0.00878281767216496,1.171688705831346,1.1806058378608364,1.1860805674839057,1.1932029382522793,1.1992411924119242
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.1,marginal,unweighted,class1_avg_set_size,10,1.29717188644322,0.012263581157477155,1.2732940768964323,1.2922023565857996,1.2952125978822655,1.303510188449593,1.316017316017316
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.1,marginal,unweighted,class0_singleton_accuracy,10,0.9084344511103799,0.0040305331063352975,0.9034284218790892,0.9059458144062298,0.9071207859214374,0.9117659012058654,0.9150511577813678
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.1,marginal,unweighted,class1_singleton_accuracy,10,0.7982793184353728,0.0032804135369291464,0.7940224159402242,0.795844521791813,0.7983660790556807,0.8001972403050405,0.8040991420400382
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.2,label_conditional,survey_weighted,coverage,10,0.8070271775732518,0.004544691149970003,0.8000599653881787,0.8049804847818478,0.8060604322673486,0.8105073326470336,0.8140393048071017
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.2,label_conditional,survey_weighted,avg_set_size,10,0.9995455482348479,0.008774819216536254,0.9908566234318119,0.9947960254470911,0.9981141032840697,0.9999653187209544,1.021507546053818
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.2,label_conditional,survey_weighted,singleton_rate,10,0.9942420517409394,0.006355248514018054,0.9784924539461819,0.9927516732959476,0.9951049440655957,0.9987341923878807,1.0
