target_definition,model,mapping,domain,desired_selection_rate,weighting,metric,n_repeats,mean,sd,min,q25,median,q75,max
unadjusted_reported_income_50000,lightgbm,isotonic,ood_test,0.7,survey_weighted,selective_risk,10,0.1513552996734098,0.006930174911581237,0.1381400325514712,0.14797107792664194,0.1514648186845849,0.1562166883679776,0.16134862198270616
unadjusted_reported_income_50000,lightgbm,isotonic,ood_test,0.7,survey_weighted,selective_accuracy,10,0.8486447003265903,0.006930174911581237,0.8386513780172938,0.8437833116320224,0.8485351813154152,0.8520289220733581,0.8618599674485288
unadjusted_reported_income_50000,lightgbm,isotonic,ood_test,0.8,survey_weighted,selection_rate,10,0.8076186506191545,0.014031104334670301,0.7949262341988699,0.7982966980962813,0.800718372139924,0.8175031129334367,0.831617276289831
unadjusted_reported_income_50000,lightgbm,isotonic,ood_test,0.8,survey_weighted,selective_risk,10,0.17914720658509803,0.007854818367510221,0.1711825282806266,0.1739704068703627,0.1773127579050814,0.17893874693335834,0.1939848547902499
unadjusted_reported_income_50000,lightgbm,isotonic,ood_test,0.8,survey_weighted,selective_accuracy,10,0.8208527934149019,0.007854818367510208,0.8060151452097502,0.8210612530666417,0.8226872420949186,0.8260295931296373,0.8288174717193734
unadjusted_reported_income_50000,lightgbm,isotonic,ood_test,0.9,survey_weighted,selection_rate,10,0.9135308673340848,0.015589587055972343,0.8978425205139782,0.9060153539291853,0.9090561450787644,0.9134220662626282,0.9504525021808351
unadjusted_reported_income_50000,lightgbm,isotonic,ood_test,0.9,survey_weighted,selective_risk,10,0.2037794759447916,0.005634600083343429,0.19738223333432914,0.19939223018637015,0.20362412921584042,0.206211700208106,0.2162144039544397
unadjusted_reported_income_50000,lightgbm,isotonic,ood_test,0.9,survey_weighted,selective_accuracy,10,0.7962205240552084,0.005634600083343435,0.7837855960455603,0.7937882997918939,0.7963758707841596,0.8006077698136298,0.8026177666656709
unadjusted_reported_income_50000,lightgbm,isotonic,ood_test,0.95,survey_weighted,selection_rate,10,0.9604854938364605,0.009612243521487455,0.9501769361483245,0.9540732135437955,0.9590556887194094,0.9625462751511831,0.9780829981384289
unadjusted_reported_income_50000,lightgbm,isotonic,ood_test,0.95,survey_weighted,selective_risk,10,0.21819923330711113,0.005603128898223874,0.2059235196725827,0.2170091412288595,0.2185685728462874,0.21976792683126625,0.22805578858119535
unadjusted_reported_income_50000,lightgbm,isotonic,ood_test,0.95,survey_weighted,selective_accuracy,10,0.7818007666928888,0.005603128898223874,0.7719442114188046,0.7802320731687338,0.7814314271537126,0.7829908587711405,0.7940764803274173
unadjusted_reported_income_50000,lightgbm,platt,id_test,0.5,survey_weighted,selection_rate,10,0.4997145975095448,0.009576863872278482,0.48807351609269034,0.49022003256012747,0.5014518785714204,0.5079639596517572,0.5113059614879196
unadjusted_reported_income_50000,lightgbm,platt,id_test,0.5,survey_weighted,selective_risk,10,0.058789678693608086,0.0022901646922912668,0.05502482777419197,0.057759814281293884,0.05918707748446629,0.06042710479950725,0.0614583268894099
unadjusted_reported_income_50000,lightgbm,platt,id_test,0.5,survey_weighted,selective_accuracy,10,0.9412103213063918,0.002290164692291263,0.9385416731105901,0.9395728952004928,0.9408129225155337,0.9422401857187062,0.9449751722258081
unadjusted_reported_income_50000,lightgbm,platt,id_test,0.7,survey_weighted,selection_rate,10,0.7018106848693455,0.0065557760976047074,0.6920571583723861,0.697826390310567,0.7011605725091579,0.7075379315105412,0.7112316563084905
unadjusted_reported_income_50000,lightgbm,platt,id_test,0.7,survey_weighted,selective_risk,10,0.10312714526163266,0.0018770066156249714,0.09959337567372471,0.10233290923039472,0.10337858311719209,0.10400343269024168,0.10602184479503542
unadjusted_reported_income_50000,lightgbm,platt,id_test,0.7,survey_weighted,selective_accuracy,10,0.8968728547383673,0.0018770066156249658,0.8939781552049646,0.8959965673097583,0.8966214168828079,0.8976670907696053,0.9004066243262753
unadjusted_reported_income_50000,lightgbm,platt,id_test,0.8,survey_weighted,selection_rate,10,0.8007034091126363,0.005635692312795837,0.7904834806029691,0.799885497630896,0.8024861225907918,0.8040374771327067,0.8070086026469782
unadjusted_reported_income_50000,lightgbm,platt,id_test,0.8,survey_weighted,selective_risk,10,0.12900573479610977,0.0016156512699529208,0.1273850598522025,0.12774426023811877,0.1284007987182072,0.13010175002087287,0.1319237379528168
unadjusted_reported_income_50000,lightgbm,platt,id_test,0.8,survey_weighted,selective_accuracy,10,0.8709942652038901,0.0016156512699529507,0.8680762620471831,0.8698982499791271,0.8715992012817928,0.8722557397618813,0.8726149401477975
unadjusted_reported_income_50000,lightgbm,platt,id_test,0.9,survey_weighted,selection_rate,10,0.8988997754233099,0.004016964232081962,0.8922853167919109,0.8970630383155687,0.8990254938011977,0.9008651193153164,0.9055187373492153
unadjusted_reported_income_50000,lightgbm,platt,id_test,0.9,survey_weighted,selective_risk,10,0.15602667039673235,0.0027042797603963184,0.15151701781005225,0.15372533825982118,0.15664987763538563,0.15806166350492168,0.15970232236850418
unadjusted_reported_income_50000,lightgbm,platt,id_test,0.9,survey_weighted,selective_accuracy,10,0.8439733296032677,0.0027042797603963227,0.8402976776314959,0.8419383364950783,0.8433501223646144,0.8462746617401788,0.8484829821899478
unadjusted_reported_income_50000,lightgbm,platt,id_test,0.95,survey_weighted,selection_rate,10,0.9493759466882523,0.003967650841468073,0.9435216552497566,0.9469526091556354,0.9485877825518887,0.9515857598904292,0.9569277431315303
unadjusted_reported_income_50000,lightgbm,platt,id_test,0.95,survey_weighted,selective_risk,10,0.17112891378755932,0.003511771072371342,0.16475040391758417,0.16981313766941755,0.17124951487416026,0.17216014269715385,0.17751055293820026
unadjusted_reported_income_50000,lightgbm,platt,id_test,0.95,survey_weighted,selective_accuracy,10,0.8288710862124408,0.003511771072371341,0.8224894470617997,0.827839857302846,0.8287504851258398,0.8301868623305825,0.8352495960824158
unadjusted_reported_income_50000,lightgbm,platt,ood_test,0.5,survey_weighted,selection_rate,10,0.48115394651443344,0.008842754154357028,0.4681096707798606,0.4732905059874973,0.4831636530903718,0.48602390097727166,0.49570515834856926
unadjusted_reported_income_50000,lightgbm,platt,ood_test,0.5,survey_weighted,selective_risk,10,0.10087275271294024,0.0026080501807826733,0.09731702626616595,0.09903698088525253,0.10112318033815085,0.10201990706336247,0.10610284635044698
unadjusted_reported_income_50000,lightgbm,platt,ood_test,0.5,survey_weighted,selective_accuracy,10,0.8991272472870596,0.002608050180782671,0.893897153649553,0.8979800929366375,0.8988768196618492,0.9009630191147475,0.902682973733834
unadjusted_reported_income_50000,lightgbm,platt,ood_test,0.7,survey_weighted,selection_rate,10,0.6906840926757074,0.006090595662792184,0.6835111613620414,0.6877523651605016,0.6894222027953448,0.6916321073437222,0.7033030289883213
unadjusted_reported_income_50000,lightgbm,platt,ood_test,0.7,survey_weighted,selective_risk,10,0.14707521935202766,0.002537540941020688,0.1440103944205537,0.14545754584032136,0.1463737964045906,0.1483322584357618,0.1527307364380499
unadjusted_reported_income_50000,lightgbm,platt,ood_test,0.7,survey_weighted,selective_accuracy,10,0.8529247806479724,0.0025375409410206863,0.8472692635619501,0.8516677415642382,0.8536262035954094,0.8545424541596787,0.8559896055794463
unadjusted_reported_income_50000,lightgbm,platt,ood_test,0.8,survey_weighted,selection_rate,10,0.7936472652259298,0.004443729890912948,0.7855969986808089,0.7913964821320308,0.7947248109328198,0.7956417806616911,0.8020571929548618
unadjusted_reported_income_50000,lightgbm,platt,ood_test,0.8,survey_weighted,selective_risk,10,0.17188570474306247,0.0020758192855180194,0.16798657386997534,0.17055289410300897,0.1718628445751811,0.17340276817031164,0.17487388774918472
unadjusted_reported_income_50000,lightgbm,platt,ood_test,0.8,survey_weighted,selective_accuracy,10,0.8281142952569376,0.0020758192855180315,0.8251261122508153,0.8265972318296884,0.8281371554248189,0.829447105896991,0.8320134261300247
unadjusted_reported_income_50000,lightgbm,platt,ood_test,0.9,survey_weighted,selection_rate,10,0.8977862445288451,0.0036049347620734366,0.8921252755191462,0.8948614624279343,0.8981556580495601,0.8998562530546382,0.9035918982086082
unadjusted_reported_income_50000,lightgbm,platt,ood_test,0.9,survey_weighted,selective_risk,10,0.19845939985866762,0.0015211116640152693,0.19645853316164216,0.197084175486005,0.19870138441685237,0.19915797518202694,0.20100999899561334
unadjusted_reported_income_50000,lightgbm,platt,ood_test,0.9,survey_weighted,selective_accuracy,10,0.8015406001413325,0.0015211116640152689,0.7989900010043867,0.8008420248179731,0.8012986155831476,0.802915824513995,0.8035414668383578
unadjusted_reported_income_50000,lightgbm,platt,ood_test,0.95,survey_weighted,selection_rate,10,0.9493524260750983,0.0027596219736202615,0.9456355979301541,0.9472636755582556,0.9490581055485421,0.950717909529071,0.9547311524524064
unadjusted_reported_income_50000,lightgbm,platt,ood_test,0.95,survey_weighted,selective_risk,10,0.2122467531062045,0.0012859475635863574,0.21072677154589262,0.21120756875016775,0.21176648143890295,0.21328620466087414,0.21417085550219475
unadjusted_reported_income_50000,lightgbm,platt,ood_test,0.95,survey_weighted,selective_accuracy,10,0.7877532468937954,0.0012859475635863531,0.7858291444978053,0.7867137953391259,0.788233518561097,0.7887924312498322,0.7892732284541074
unadjusted_reported_income_50000,lightgbm,raw,id_test,0.5,survey_weighted,selection_rate,10,0.49920239748121054,0.008764148797109437,0.48808291142858956,0.49022912579339123,0.5016123602452941,0.5060875769617383,0.5114990782193103
unadjusted_reported_income_50000,lightgbm,raw,id_test,0.5,survey_weighted,selective_risk,10,0.058764680432624485,0.0025252860586245703,0.05501400545820794,0.05695139939615578,0.05910612677996245,0.060047195033554664,0.06219092588179218
unadjusted_reported_income_50000,lightgbm,raw,id_test,0.5,survey_weighted,selective_accuracy,10,0.9412353195673754,0.0025252860586245803,0.9378090741182078,0.9399528049664454,0.9408938732200376,0.9430486006038442,0.9449859945417921
unadjusted_reported_income_50000,lightgbm,raw,id_test,0.7,survey_weighted,selection_rate,10,0.7020101173110176,0.005924909065262498,0.6919866018134295,0.698970412385191,0.7014641283625372,0.7068429294234448,0.7107162520518653
unadjusted_reported_income_50000,lightgbm,raw,id_test,0.7,survey_weighted,selective_risk,10,0.1033186973897969,0.002150000942672411,0.09950156812585063,0.10210599833462827,0.10382333600132394,0.10433570006397977,0.10712671182514193
unadjusted_reported_income_50000,lightgbm,raw,id_test,0.7,survey_weighted,selective_accuracy,10,0.8966813026102031,0.0021500009426724024,0.8928732881748581,0.8956642999360203,0.8961766639986761,0.8978940016653718,0.9004984318741494
unadjusted_reported_income_50000,lightgbm,raw,id_test,0.8,survey_weighted,selection_rate,10,0.8010162651751879,0.005766289475445103,0.7904269443085739,0.8003364784193413,0.802464147944489,0.8046410749212263,0.8072950804471868
unadjusted_reported_income_50000,lightgbm,raw,id_test,0.8,survey_weighted,selective_risk,10,0.128997439085965,0.0018933982350024456,0.12660183052932297,0.12755021881688677,0.12837789692701382,0.1307219495273113,0.13188405223115096
unadjusted_reported_income_50000,lightgbm,raw,id_test,0.8,survey_weighted,selective_accuracy,10,0.871002560914035,0.0018933982350024497,0.868115947768849,0.8692780504726887,0.8716221030729862,0.8724497811831132,0.873398169470677
unadjusted_reported_income_50000,lightgbm,raw,id_test,0.9,survey_weighted,selection_rate,10,0.8996272999613723,0.003950140082378592,0.8933392718437122,0.897668439558512,0.9002851130238598,0.9012771239580242,0.9065743093696205
unadjusted_reported_income_50000,lightgbm,raw,id_test,0.9,survey_weighted,selective_risk,10,0.15615173393210868,0.002357499389017118,0.15268075917353285,0.15406855784166162,0.15638100491503065,0.15811753566435474,0.1595535446048276
unadjusted_reported_income_50000,lightgbm,raw,id_test,0.9,survey_weighted,selective_accuracy,10,0.8438482660678914,0.002357499389017136,0.8404464553951724,0.8418824643356453,0.8436189950849693,0.8459314421583384,0.8473192408264671
unadjusted_reported_income_50000,lightgbm,raw,id_test,0.95,survey_weighted,selection_rate,10,0.9498880525133812,0.0031645336929747984,0.944294866193646,0.9479198568634764,0.9503151218174205,0.951350248154102,0.954132857916603
unadjusted_reported_income_50000,lightgbm,raw,id_test,0.95,survey_weighted,selective_risk,10,0.1714243056070905,0.003498596564772474,0.16480722695061428,0.17040756014985114,0.1712584687394959,0.1738445206224993,0.1770614393537179
unadjusted_reported_income_50000,lightgbm,raw,id_test,0.95,survey_weighted,selective_accuracy,10,0.8285756943929096,0.003498596564772475,0.8229385606462821,0.8261554793775008,0.8287415312605041,0.8295924398501489,0.8351927730493858
unadjusted_reported_income_50000,lightgbm,raw,ood_test,0.5,survey_weighted,selection_rate,10,0.4804638061395462,0.007736545996149951,0.4716580210532949,0.4732861611963767,0.4809199279377321,0.48445561892768557,0.4956467693571072
unadjusted_reported_income_50000,lightgbm,raw,ood_test,0.5,survey_weighted,selective_risk,10,0.10265367845543635,0.0023312801872039024,0.09830344929964266,0.10144735662742266,0.1022350152984007,0.1045178869072845,0.10587999063625063
unadjusted_reported_income_50000,lightgbm,raw,ood_test,0.5,survey_weighted,selective_accuracy,10,0.8973463215445635,0.0023312801872039214,0.8941200093637494,0.8954821130927155,0.8977649847015994,0.8985526433725773,0.9016965507003574
unadjusted_reported_income_50000,lightgbm,raw,ood_test,0.7,survey_weighted,selection_rate,10,0.6900082682312749,0.0060462475788983115,0.6824560335270339,0.6864524599207085,0.6877941876822233,0.691408428744738,0.7030956042841766
unadjusted_reported_income_50000,lightgbm,raw,ood_test,0.7,survey_weighted,selective_risk,10,0.14927083731160257,0.0018163554753958954,0.14662311534224512,0.14804550709736042,0.14875376135119378,0.15054961088798072,0.15239986648687087
unadjusted_reported_income_50000,lightgbm,raw,ood_test,0.7,survey_weighted,selective_accuracy,10,0.8507291626883975,0.0018163554753958856,0.8476001335131291,0.8494503891120193,0.8512462386488062,0.8519544929026395,0.8533768846577549
unadjusted_reported_income_50000,lightgbm,raw,ood_test,0.8,survey_weighted,selection_rate,10,0.7940286441138458,0.0044324099121214175,0.7866078659098686,0.7915819015631621,0.7939413732015534,0.7961492460130759,0.8020920763137867
unadjusted_reported_income_50000,lightgbm,raw,ood_test,0.8,survey_weighted,selective_risk,10,0.17392949286038417,0.001652177307276413,0.17032499358246356,0.17327043775479734,0.17448117421184187,0.17502847643722663,0.1757608790134826
unadjusted_reported_income_50000,lightgbm,raw,ood_test,0.8,survey_weighted,selective_accuracy,10,0.8260705071396159,0.0016521773072764065,0.8242391209865174,0.8249715235627734,0.8255188257881582,0.8267295622452027,0.8296750064175364
unadjusted_reported_income_50000,lightgbm,raw,ood_test,0.9,survey_weighted,selection_rate,10,0.8980539086678645,0.003464455405985624,0.8918208275658055,0.8959589129045047,0.8991237025172156,0.8995900642691504,0.9036490369004673
unadjusted_reported_income_50000,lightgbm,raw,ood_test,0.9,survey_weighted,selective_risk,10,0.20027878001020322,0.0013838345056134895,0.1982362747493746,0.1992723425627515,0.20023348359350224,0.20142707744145694,0.20231678062493436
unadjusted_reported_income_50000,lightgbm,raw,ood_test,0.9,survey_weighted,selective_accuracy,10,0.7997212199897966,0.0013838345056134797,0.7976832193750656,0.7985729225585431,0.7997665164064978,0.8007276574372485,0.8017637252506253
unadjusted_reported_income_50000,lightgbm,raw,ood_test,0.95,survey_weighted,selection_rate,10,0.9496036362713415,0.0023150114901306427,0.9457239941120891,0.9477282556332561,0.9498070975257447,0.9515778343385534,0.9525099952076016
unadjusted_reported_income_50000,lightgbm,raw,ood_test,0.95,survey_weighted,selective_risk,10,0.2140613690175328,0.0011973237307264812,0.2127250749902928,0.2133449914581636,0.21399023177259446,0.21415893903709624,0.21672699106972954
unadjusted_reported_income_50000,lightgbm,raw,ood_test,0.95,survey_weighted,selective_accuracy,10,0.7859386309824671,0.0011973237307264946,0.7832730089302704,0.7858410609629038,0.7860097682274055,0.7866550085418365,0.7872749250097072
unadjusted_reported_income_50000,logistic_regression,isotonic,id_test,0.5,survey_weighted,selection_rate,10,0.5177892813075855,0.01638488866979212,0.4976688508467401,0.5080970847805446,0.5145257790359181,0.5241648394605511,0.5506351506911283
unadjusted_reported_income_50000,logistic_regression,isotonic,id_test,0.5,survey_weighted,selective_risk,10,0.06783419800372578,0.004522067130014787,0.06255296412728786,0.06516075388673975,0.06665047648909073,0.06973675433084324,0.07560717863162641
unadjusted_reported_income_50000,logistic_regression,isotonic,id_test,0.5,survey_weighted,selective_accuracy,10,0.9321658019962742,0.0045220671300147675,0.9243928213683736,0.9302632456691567,0.9333495235109093,0.9348392461132602,0.9374470358727122
unadjusted_reported_income_50000,logistic_regression,isotonic,id_test,0.7,survey_weighted,selection_rate,10,0.7272100383183037,0.023838009235359687,0.6986337802092892,0.7099619245779238,0.7223398706142221,0.7377679067180223,0.7681493438932573
unadjusted_reported_income_50000,logistic_regression,isotonic,id_test,0.7,survey_weighted,selective_risk,10,0.11323821901689228,0.006739998452471275,0.10400651195420212,0.11033557725219013,0.1114644863963013,0.11817326150171996,0.125545791484873
unadjusted_reported_income_50000,logistic_regression,isotonic,id_test,0.7,survey_weighted,selective_accuracy,10,0.8867617809831078,0.0067399984524712875,0.874454208515127,0.8818267384982801,0.8885355136036988,0.8896644227478099,0.8959934880457979
unadjusted_reported_income_50000,logistic_regression,isotonic,id_test,0.8,survey_weighted,selection_rate,10,0.8128219483868702,0.01102191696605576,0.8016454022462549,0.8052129441384764,0.8073393338136385,0.8211315436395401,0.8336414461757452
unadjusted_reported_income_50000,logistic_regression,isotonic,id_test,0.8,survey_weighted,selective_risk,10,0.1349349883979984,0.004225961067367339,0.1291005562927109,0.13264153354067593,0.13485442134967507,0.13725509084194368,0.1428583519990028
unadjusted_reported_income_50000,logistic_regression,isotonic,id_test,0.8,survey_weighted,selective_accuracy,10,0.8650650116020016,0.004225961067367324,0.8571416480009972,0.8627449091580564,0.8651455786503249,0.8673584664593241,0.8708994437072891
unadjusted_reported_income_50000,logistic_regression,isotonic,id_test,0.9,survey_weighted,selection_rate,10,0.915827690811178,0.014656882431329852,0.9022087269169933,0.9045996531300929,0.9120887574348626,0.9191935425089413,0.9467361770748194
unadjusted_reported_income_50000,logistic_regression,isotonic,id_test,0.9,survey_weighted,selective_risk,10,0.1649960454713274,0.00533541279739279,0.15809694491100443,0.1609378169996193,0.16579740877414184,0.16830964383998648,0.17502264965270534
unadjusted_reported_income_50000,logistic_regression,isotonic,id_test,0.9,survey_weighted,selective_accuracy,10,0.8350039545286727,0.005335412797392778,0.8249773503472947,0.8316903561600135,0.8342025912258582,0.8390621830003807,0.8419030550889955
unadjusted_reported_income_50000,logistic_regression,isotonic,id_test,0.95,survey_weighted,selection_rate,10,0.9647884697853444,0.01128784850559679,0.9498280174009686,0.9572027137183801,0.9602318130648942,0.9754130442253691,0.9816619129595162
unadjusted_reported_income_50000,logistic_regression,isotonic,id_test,0.95,survey_weighted,selective_risk,10,0.17938303099766467,0.006012404158049079,0.17199566516698958,0.1751574795487983,0.17903466219593192,0.18260548941692586,0.19019090919679915
unadjusted_reported_income_50000,logistic_regression,isotonic,id_test,0.95,survey_weighted,selective_accuracy,10,0.8206169690023355,0.006012404158049083,0.8098090908032008,0.8173945105830741,0.820965337804068,0.8248425204512018,0.8280043348330104
unadjusted_reported_income_50000,logistic_regression,isotonic,ood_test,0.5,survey_weighted,selection_rate,10,0.4969217623773097,0.015117889777618312,0.4773701398197543,0.4850892395090174,0.49449411815306243,0.5037239548526816,0.5211122465220729
unadjusted_reported_income_50000,logistic_regression,isotonic,ood_test,0.5,survey_weighted,selective_risk,10,0.1042081143394219,0.004326688675565683,0.09712849198646825,0.10092214017172504,0.1040009782884686,0.10774468174805406,0.11048266219114275
unadjusted_reported_income_50000,logistic_regression,isotonic,ood_test,0.5,survey_weighted,selective_accuracy,10,0.8957918856605783,0.0043266886755656975,0.8895173378088572,0.8922553182519459,0.8959990217115315,0.8990778598282749,0.9028715080135318
unadjusted_reported_income_50000,logistic_regression,isotonic,ood_test,0.7,survey_weighted,selection_rate,10,0.7143531768800099,0.02433715876232043,0.6889557160134497,0.6957204932732006,0.7070014777291008,0.7290149402050466,0.7546823407559037
unadjusted_reported_income_50000,logistic_regression,isotonic,ood_test,0.7,survey_weighted,selective_risk,10,0.15211342158464744,0.010028332493856828,0.13898699806066492,0.14557650017800539,0.14770629409614708,0.15853344376458245,0.16869404871170704
unadjusted_reported_income_50000,logistic_regression,isotonic,ood_test,0.7,survey_weighted,selective_accuracy,10,0.8478865784153525,0.01002833249385682,0.831305951288293,0.8414665562354176,0.8522937059038529,0.8544234998219946,0.861013001939335
unadjusted_reported_income_50000,logistic_regression,isotonic,ood_test,0.8,survey_weighted,selection_rate,10,0.8026920450813027,0.01072886417840907,0.7913088673873477,0.7950324471501484,0.8014671765721861,0.8078758997624805,0.8259177855493622
unadjusted_reported_income_50000,logistic_regression,isotonic,ood_test,0.8,survey_weighted,selective_risk,10,0.17831957612868457,0.007187997656349724,0.1703233264453113,0.17196515102693505,0.17694397529612388,0.1848959710305523,0.18987719654925347
unadjusted_reported_income_50000,logistic_regression,isotonic,ood_test,0.8,survey_weighted,selective_accuracy,10,0.8216804238713153,0.007187997656349711,0.8101228034507465,0.8151040289694478,0.8230560247038761,0.8280348489730649,0.8296766735546887
unadjusted_reported_income_50000,logistic_regression,isotonic,ood_test,0.9,survey_weighted,selection_rate,10,0.9100034470760056,0.015336852982717902,0.8963785447087759,0.8991385810824919,0.9053653856805437,0.9129505782823208,0.9416376399194657
unadjusted_reported_income_50000,logistic_regression,isotonic,ood_test,0.9,survey_weighted,selective_risk,10,0.20191533576377604,0.0080255026536014,0.19333546894623638,0.19470833595816478,0.2010391389488766,0.20981881606729746,0.21152268038682887
unadjusted_reported_income_50000,logistic_regression,isotonic,ood_test,0.9,survey_weighted,selective_accuracy,10,0.798084664236224,0.008025502653601418,0.7884773196131711,0.7901811839327025,0.7989608610511234,0.8052916640418353,0.8066645310537637
unadjusted_reported_income_50000,logistic_regression,isotonic,ood_test,0.95,survey_weighted,selection_rate,10,0.962092891509128,0.011956637779842225,0.9506452983796242,0.9526521855299577,0.9559685114545573,0.9736861632968801,0.980700875447279
unadjusted_reported_income_50000,logistic_regression,isotonic,ood_test,0.95,survey_weighted,selective_risk,10,0.21622257611034174,0.0068749788717377075,0.20726687634816013,0.21157420320399412,0.21514818939603286,0.21708577212745495,0.22852363423663266
unadjusted_reported_income_50000,logistic_regression,isotonic,ood_test,0.95,survey_weighted,selective_accuracy,10,0.7837774238896581,0.006874978871737721,0.7714763657633673,0.7829142278725449,0.784851810603967,0.7884257967960059,0.7927331236518399
unadjusted_reported_income_50000,logistic_regression,platt,id_test,0.5,survey_weighted,selection_rate,10,0.5004312018827229,0.008502200029829255,0.4876553470496841,0.49605126429863156,0.4984671069183376,0.5088084807892186,0.511509828724063
unadjusted_reported_income_50000,logistic_regression,platt,id_test,0.5,survey_weighted,selective_risk,10,0.06456864031087559,0.004144336507580924,0.05727441451191204,0.06203476731637762,0.06420561132201602,0.06679901028486858,0.0719479181048936
unadjusted_reported_income_50000,logistic_regression,platt,id_test,0.5,survey_weighted,selective_accuracy,10,0.9354313596891245,0.004144336507580931,0.9280520818951064,0.9332009897151314,0.935794388677984,0.9379652326836223,0.9427255854880879
unadjusted_reported_income_50000,logistic_regression,platt,id_test,0.7,survey_weighted,selection_rate,10,0.7018555684026593,0.007106032552470367,0.6930654673943123,0.6968645407137093,0.7022204530378342,0.7055953447175942,0.7163639572559775
unadjusted_reported_income_50000,logistic_regression,platt,id_test,0.7,survey_weighted,selective_risk,10,0.10595793886912357,0.0027174544634805207,0.10196361766314288,0.10397290663262423,0.10619736899949599,0.10836279477761049,0.10933371337198254
unadjusted_reported_income_50000,logistic_regression,platt,id_test,0.7,survey_weighted,selective_accuracy,10,0.8940420611308765,0.002717454463480519,0.8906662866280175,0.8916372052223895,0.893802631000504,0.8960270933673757,0.8980363823368571
unadjusted_reported_income_50000,logistic_regression,platt,id_test,0.8,survey_weighted,selection_rate,10,0.8001361011879384,0.006039734722006415,0.7910920952707082,0.795737884859094,0.800380995351794,0.8018908246507463,0.8102039811461798
unadjusted_reported_income_50000,logistic_regression,platt,id_test,0.8,survey_weighted,selective_risk,10,0.13084863907754635,0.0035202710234096633,0.12643830919637128,0.12814901532025508,0.13021395547135495,0.1340663011234187,0.1358323221496149
unadjusted_reported_income_50000,logistic_regression,platt,id_test,0.8,survey_weighted,selective_accuracy,10,0.8691513609224536,0.0035202710234096776,0.8641676778503851,0.8659336988765813,0.869786044528645,0.8718509846797449,0.8735616908036288
unadjusted_reported_income_50000,logistic_regression,platt,id_test,0.9,survey_weighted,selection_rate,10,0.8998871768830063,0.0042189977511645745,0.8928204532043109,0.8975506694070128,0.9004060831243749,0.9022371805884795,0.9067905944371228
unadjusted_reported_income_50000,logistic_regression,platt,id_test,0.9,survey_weighted,selective_risk,10,0.15935292943562007,0.0028885333557218903,0.15589578338306265,0.15665146776259264,0.15921475188748765,0.16155728550488352,0.16360813099943536
unadjusted_reported_income_50000,logistic_regression,platt,id_test,0.9,survey_weighted,selective_accuracy,10,0.84064707056438,0.00288853335572188,0.8363918690005646,0.8384427144951165,0.8407852481125123,0.8433485322374074,0.8441042166169374
unadjusted_reported_income_50000,logistic_regression,platt,id_test,0.95,survey_weighted,selection_rate,10,0.9493366251508009,0.0040389905194024075,0.9409568264325797,0.9474118319362517,0.949943530027537,0.9508085683926307,0.9553910471854565
unadjusted_reported_income_50000,logistic_regression,platt,id_test,0.95,survey_weighted,selective_risk,10,0.17437957239905,0.004177388131507529,0.16840951788800543,0.17143957776005456,0.17375279970115845,0.17840596869542177,0.17977624221132263
unadjusted_reported_income_50000,logistic_regression,platt,id_test,0.95,survey_weighted,selective_accuracy,10,0.82562042760095,0.004177388131507521,0.8202237577886774,0.8215940313045782,0.8262472002988415,0.8285604222399454,0.8315904821119946
unadjusted_reported_income_50000,logistic_regression,platt,ood_test,0.5,survey_weighted,selection_rate,10,0.47774084114906035,0.008241623866714794,0.46732235711982484,0.4712927460242661,0.47741002437709135,0.4801519001490732,0.4948036923347757
unadjusted_reported_income_50000,logistic_regression,platt,ood_test,0.5,survey_weighted,selective_risk,10,0.10450463672112198,0.001688757509424296,0.10208409862473623,0.10329232402184615,0.1042208912396208,0.10571795630507709,0.10696753818906522
unadjusted_reported_income_50000,logistic_regression,platt,ood_test,0.5,survey_weighted,selective_accuracy,10,0.8954953632788779,0.0016887575094242878,0.8930324618109348,0.8942820436949229,0.8957791087603793,0.8967076759781538,0.8979159013752638
unadjusted_reported_income_50000,logistic_regression,platt,ood_test,0.7,survey_weighted,selection_rate,10,0.6869969341403435,0.0073964150774622,0.677549607824775,0.6810126564077917,0.6865151937032912,0.6907076983322129,0.7007167842594282
unadjusted_reported_income_50000,logistic_regression,platt,ood_test,0.7,survey_weighted,selective_risk,10,0.14953609005214458,0.001984568025821958,0.14683809065299278,0.1482677524764933,0.14951686641579615,0.15022811879652642,0.15336510247054497
unadjusted_reported_income_50000,logistic_regression,platt,ood_test,0.7,survey_weighted,selective_accuracy,10,0.8504639099478555,0.0019845680258219404,0.8466348975294551,0.8497718812034736,0.8504831335842038,0.8517322475235067,0.8531619093470072
unadjusted_reported_income_50000,logistic_regression,platt,ood_test,0.8,survey_weighted,selection_rate,10,0.7897517942737029,0.007014079968132716,0.7813516063786785,0.7836120542885089,0.79030293884172,0.793986383987263,0.8032623567422343
unadjusted_reported_income_50000,logistic_regression,platt,ood_test,0.8,survey_weighted,selective_risk,10,0.17383178684797468,0.00224074931238944,0.17014828867108722,0.17255560524141592,0.1739815084181871,0.1748007704877602,0.17835621090879544
unadjusted_reported_income_50000,logistic_regression,platt,ood_test,0.8,survey_weighted,selective_accuracy,10,0.8261682131520253,0.002240749312389454,0.8216437890912045,0.8251992295122398,0.826018491581813,0.8274443947585841,0.8298517113289128
