repeat,feature_set,auroc,brier,ece,hcep_090,aurc
12,hoehe|rate|weitkred,0.6256084656084656,0.21726714547470474,0.1541803979289875,0.03333333333333333,0.23215265290839776
12,laufkont|laufzeit|verw,0.6177777777777778,0.22784422174778612,0.16573151835050146,0.08,0.24679981128497802
12,beszeit|hoehe|verw,0.6647619047619047,0.20196491552101728,0.11351758764302651,0.04,0.2014475074649181
12,laufkont|pers|weitkred,0.6173544973544973,0.23071557506006363,0.18630538109584913,0.1,0.24380381783322794
12,alter|sparkont|wohn,0.6562962962962963,0.20673344459912774,0.13333433266744352,0.02666666666666667,0.20462565372587538
12,pers|sparkont|verm,0.6387301587301588,0.21891107671026963,0.15006858866612635,0.013333333333333334,0.21862689349265235
12,famges|gastarb|verm,0.652063492063492,0.212367097492729,0.11864131306075446,0.04,0.20564712154827183
12,bishkred|hoehe|wohnzeit,0.648042328042328,0.2140074271953001,0.15474589299608102,0.04,0.2154454679683427
12,buerge|rate|verm,0.624973544973545,0.22143688527990676,0.15661226825139168,0.02666666666666667,0.23887494024744493
12,alter|hoehe|rate,0.6277248677248677,0.21690788132968275,0.12856629039373707,0.02666666666666667,0.22163944895475518
12,beruf|verm|weitkred,0.6461375661375661,0.21706656165121482,0.11526102878964242,0.04,0.2135152397174525
12,moral|weitkred|wohn,0.6495238095238095,0.2121295057628616,0.11541060637065412,0.05333333333333334,0.21403727066077147
12,bishkred|hoehe|sparkont,0.6338624338624338,0.2175062687159476,0.15897018599380341,0.013333333333333334,0.21124201394122533
12,gastarb|telef|verw,0.6675132275132275,0.20313879934306436,0.1193298869183882,0.02666666666666667,0.20096511371508885
12,gastarb|sparkont|telef,0.6399999999999999,0.21667651985259762,0.12205176965323111,0.02,0.22169751823365555
12,beruf|sparkont|wohn,0.6603174603174603,0.20875271720226157,0.12748678195379595,0.02666666666666667,0.2047081809036071
12,beruf|beszeit|verm,0.6486772486772487,0.21051663955260247,0.14077800079184893,0.04,0.21098058999863825
12,beszeit|gastarb|laufkont,0.6156613756613756,0.22504501569353327,0.16859012026874878,0.09333333333333334,0.2498513405741581
12,beszeit|bishkred|rate,0.6313227513227513,0.21232162662882614,0.12325064277182704,0.04666666666666667,0.2206094860857372
13,bishkred|laufzeit|moral,0.6988359788359788,0.18806815468745489,0.08509169152395389,0.013333333333333334,0.17752246570302654
13,beruf|pers|verw,0.7212698412698412,0.1785615943464191,0.11428557547775064,0.04,0.18057852067833474
13,hoehe|laufkont|sparkont,0.6711111111111111,0.2000707576304003,0.1236246967397823,0.006666666666666667,0.18812703339851702
13,famges|moral|telef,0.6996825396825397,0.18989300165942966,0.06311526652031528,0.013333333333333334,0.17869085308835186
13,bishkred|laufkont|moral,0.6313227513227513,0.2098169723726145,0.10343868572460733,0.04,0.22985024921722916
13,beszeit|buerge|telef,0.6979894179894179,0.18735786271835222,0.07758098368045915,0.02,0.18041214985709986
13,verm|weitkred|wohn,0.7312169312169312,0.17619170006380216,0.06576069843566727,0.02666666666666667,0.18097444274075847
13,laufkont|weitkred|wohnzeit,0.6423280423280423,0.2111739316943426,0.11984625894424142,0.04,0.21843673708480393
13,pers|verw|weitkred,0.7178835978835978,0.18040333858636204,0.11109103131605129,0.04666666666666667,0.1885993987269706
13,bishkred|laufzeit|wohn,0.7111111111111111,0.18485003705789244,0.08679425163424359,0.02,0.16951440567154463
13,beszeit|buerge|telef,0.6979894179894179,0.18735786271835222,0.07758098368045915,0.02,0.18041214985709986
13,gastarb|laufkont|sparkont,0.6732275132275133,0.20033785799597315,0.10307555347505673,0.006666666666666667,0.1874500757782964
13,verw|weitkred|wohnzeit,0.717037037037037,0.18286943137667636,0.10549051173073362,0.04,0.18817067967324358
13,beszeit|buerge|laufzeit,0.695026455026455,0.18561248233327532,0.06607703617408608,0.02,0.1768833197537133
13,famges|gastarb|verw,0.7117460317460317,0.18453102657806086,0.06808785637227438,0.04,0.1790586943411015
13,moral|telef|verw,0.707936507936508,0.18470261795854084,0.09838018426457372,0.013333333333333334,0.18310635599145478
13,gastarb|moral|verm,0.72,0.18032097697242697,0.10073590055883647,0.02,0.18769084887589282
13,telef|verm|verw,0.7348148148148148,0.1739939895706126,0.11227931043060775,0.02666666666666667,0.18285581470538181
13,verm|verw|weitkred,0.7343915343915344,0.17447141752127593,0.0917518340661124,0.04666666666666667,0.1940276711525198
13,bishkred|buerge|verw,0.7073015873015873,0.18153280297226537,0.08431548524122012,0.04666666666666667,0.19069787558289086
14,hoehe|rate|sparkont,0.8332275132275133,0.1693817713200779,0.15655282843724863,0.006666666666666667,0.14193165145663764
14,pers|sparkont|telef,0.8025396825396824,0.16685218805230861,0.14002217211652715,0.006666666666666667,0.14971525561991073
14,beszeit|famges|verw,0.7932275132275133,0.16737895704900987,0.10952979876590516,0.02666666666666667,0.1557615049527042
14,beruf|laufzeit|telef,0.8088888888888889,0.15972112276777195,0.10491294871555461,0.013333333333333334,0.13294119606003685
14,alter|laufzeit|pers,0.7983068783068782,0.16276539720553265,0.10435131786247145,0.02,0.13433006724640117
14,laufzeit|sparkont|verm,0.8129100529100528,0.1625787327559767,0.11441455649186331,0.006666666666666667,0.13366330350566302
14,pers|telef|verw,0.8129100529100529,0.15641751545776927,0.13618350936133872,0.02,0.13416159238028486
14,beszeit|laufzeit|wohnzeit,0.804021164021164,0.16019829589614035,0.11419215361991558,0.013333333333333334,0.1340124403222368
14,beruf|verm|wohnzeit,0.8116402116402118,0.15446348182692418,0.08639610033826216,0.02,0.12543544567479198
14,buerge|laufzeit|moral,0.7578835978835979,0.17484277915866905,0.1037594801300873,0.013333333333333334,0.15469339452882333
14,beszeit|gastarb|verw,0.8107936507936507,0.15586469895766378,0.09844167745876015,0.02,0.13320984949628117
14,laufkont|laufzeit|rate,0.7477248677248677,0.17920769404536877,0.08194904331231719,0.013333333333333334,0.16673754518080075
14,buerge|gastarb|pers,0.8122751322751324,0.15540471446861318,0.0835832250490668,0.013333333333333334,0.11345703755846416
14,telef|verw|wohnzeit,0.8107936507936507,0.1575716680279208,0.12192234454813913,0.013333333333333334,0.13368557329833305
14,buerge|laufzeit|moral,0.7578835978835979,0.17484277915866905,0.1037594801300873,0.013333333333333334,0.15469339452882333
14,rate|weitkred|wohn,0.8317460317460317,0.15249648372972927,0.1404509620656359,0.006666666666666667,0.10676858332440768
14,beszeit|gastarb|laufkont,0.7375661375661376,0.18197528966580243,0.10376992303399245,0.02666666666666667,0.16886733359268777
14,alter|beruf|wohnzeit,0.7961904761904762,0.15963744457794693,0.11695120142943258,0.02,0.13295498138593756
14,laufzeit|pers|verm,0.8088888888888889,0.15839774762264242,0.12413152419307914,0.02,0.12821007206545879
14,laufzeit|telef|verm,0.8057142857142857,0.15989497581111767,0.12413656071320632,0.013333333333333334,0.1296363621986048
15,beszeit|laufkont|laufzeit,0.6827513227513228,0.21151627708311344,0.14968786037039816,0.04,0.17530148081642893
15,beszeit|famges|laufzeit,0.72,0.18335971351417849,0.09966235821757001,0.013333333333333334,0.15111052063169245
15,moral|rate|telef,0.7153439153439154,0.2093387276315187,0.14847751358863764,0.006666666666666667,0.20445283564341066
15,moral|pers|weitkred,0.7087830687830688,0.19185394459691954,0.1393018800015467,0.006666666666666667,0.16511877259061275
15,alter|verm|weitkred,0.7212698412698413,0.18457684771025565,0.12277286854648195,0.006666666666666667,0.1479338201767938
15,gastarb|telef|wohn,0.7064550264550264,0.19038244101241372,0.13825027654209263,0.006666666666666667,0.1588744806403115
15,bishkred|wohn|wohnzeit,0.7331216931216932,0.18378589971199655,0.09722268311703668,0.02,0.1407082518406888
15,beszeit|sparkont|telef,0.7255026455026454,0.18707796557509462,0.11082181965641766,0.0,0.14758755107378774
15,moral|weitkred|wohn,0.7007407407407408,0.19305717454403626,0.12601825043109816,0.006666666666666667,0.16900160135198716
15,beruf|moral|wohnzeit,0.7081481481481482,0.19214221618706054,0.14051723460828772,0.013333333333333334,0.17024859623345046
15,beruf|famges|moral,0.7041269841269842,0.1905529632876194,0.04279855945487667,0.013333333333333334,0.16640340125836212
15,beruf|bishkred|wohnzeit,0.7382010582010582,0.18199068365624843,0.10585039187664659,0.02,0.14066583204422506
15,gastarb|verw|wohnzeit,0.7011640211640211,0.19052480724235654,0.10854597454482068,0.02666666666666667,0.16258241469612067
15,famges|weitkred|wohn,0.7134391534391534,0.18726227548105168,0.0894279588624378,0.013333333333333334,0.1528435458212748
15,alter|bishkred|verm,0.7388359788359788,0.18187216901829392,0.13746772839623292,0.02,0.1380871991829199
15,bishkred|gastarb|laufkont,0.6922751322751323,0.20819529994802818,0.1726887231466593,0.06,0.16821523845435787
15,beszeit|rate|sparkont,0.7475132275132275,0.1870211319952332,0.09426466331972004,0.0,0.15412960978343973
15,beszeit|moral|verm,0.7195767195767195,0.1851494919715438,0.11501907221317254,0.013333333333333334,0.15644327197711047
15,gastarb|moral|wohnzeit,0.6992592592592592,0.19461709026111104,0.12858917644881115,0.013333333333333334,0.1758289592676106
15,beruf|famges|wohn,0.7155555555555556,0.1867478636296013,0.08618016490770614,0.013333333333333334,0.15183098220129607
16,bishkred|buerge|hoehe,0.7310052910052911,0.18733012984671404,0.11503780242418638,0.05333333333333334,0.1561244381225673
16,gastarb|moral|weitkred,0.7168253968253968,0.1925166535007663,0.09935258538925056,0.04,0.16952214062748758
16,alter|bishkred|sparkont,0.7242328042328042,0.19396835146796543,0.11111628732522504,0.04,0.1562857859648252
16,beruf|laufkont|wohn,0.69989417989418,0.23186776929010838,0.21034420708892268,0.14,0.17699127558936953
16,gastarb|laufkont|pers,0.6742857142857143,0.2353271675008663,0.2040777064193741,0.14,0.1910275026680484
16,beruf|beszeit|famges,0.7557671957671958,0.17796202702963987,0.14605263175655195,0.06,0.1397134663346529
16,alter|laufzeit|verm,0.7343915343915344,0.18447744999101442,0.11146313567891009,0.05333333333333334,0.15622821685652724
16,bishkred|pers|telef,0.7487830687830688,0.1827049606176612,0.11646885924327753,0.05333333333333334,0.14346086607760752
16,famges|pers|rate,0.755978835978836,0.1843283987689017,0.08423429341733459,0.02,0.13994901427020745
16,laufzeit|pers|rate,0.7511111111111111,0.18332951310926365,0.11412022281668147,0.03333333333333333,0.14654260058046004
16,beruf|famges|wohnzeit,0.7528042328042328,0.1829017346990333,0.1345046671541868,0.06,0.1422873381242324
16,beszeit|laufkont|laufzeit,0.670899470899471,0.2472717028513076,0.22518855978627447,0.16666666666666666,0.20109230778062032
16,beszeit|laufzeit|telef,0.7413756613756614,0.1844070463970095,0.0978450507280912,0.04666666666666667,0.1495561956095208
16,alter|beruf|rate,0.7754497354497355,0.17461184782654773,0.09786738093581732,0.013333333333333334,0.13288585843905765
16,beszeit|buerge|verw,0.7470899470899471,0.18242892890139145,0.1126751205316214,0.06,0.14408107196986666
16,rate|verw|wohn,0.7682539682539683,0.17511677681590376,0.08098843012320149,0.03333333333333333,0.12833490778570222
16,alter|hoehe|laufkont,0.6844444444444444,0.23922016438571858,0.21947144845043356,0.15333333333333332,0.18946938543171887
16,famges|verm|verw,0.7422222222222222,0.18422839827305665,0.08989464562368336,0.06666666666666667,0.1496265641200899
16,sparkont|telef|verw,0.7229629629629629,0.1904946434013183,0.12303190239461738,0.04666666666666667,0.15922454667299216
16,laufzeit|telef|wohn,0.7407407407407408,0.18291975455341156,0.11859869113456116,0.04,0.15076489087332967
17,moral|weitkred|wohnzeit,0.8321693121693122,0.15181629095217214,0.10915067129039038,0.0,0.09605557714973728
17,alter|bishkred|famges,0.8425396825396825,0.14856372325565653,0.06781659235422687,0.006666666666666667,0.0930283716507706
17,hoehe|pers|wohn,0.8349206349206348,0.1497760566453026,0.06746710996038156,0.0,0.09329127716442631
17,laufkont|moral|sparkont,0.7316402116402116,0.18658205688337018,0.09656277180985605,0.006666666666666667,0.16640380989470444
17,bishkred|moral|sparkont,0.8230687830687831,0.15841925578419544,0.12478271210275893,0.0,0.11621956490471103
17,buerge|laufzeit|wohn,0.8266666666666667,0.15208314911367823,0.08401273986668323,0.0,0.09778299067765078
17,gastarb|laufkont|verm,0.8357671957671958,0.18676315452283557,0.13876319496447542,0.013333333333333334,0.11218622518183845
17,beruf|buerge|famges,0.8374603174603173,0.14982739012522803,0.07402142571618488,0.0,0.09307979058368385
17,laufkont|laufzeit|rate,0.8101587301587301,0.17749980784229147,0.14034127321312526,0.013333333333333334,0.1260500277654382
17,beszeit|moral|sparkont,0.8162962962962963,0.16182460052158723,0.12061255666421353,0.0,0.11395943861647986
17,hoehe|laufkont|verm,0.806984126984127,0.1957490640936231,0.1437993097943884,0.03333333333333333,0.12923116773044263
17,laufkont|moral|weitkred,0.7718518518518518,0.18436505755121568,0.1062955810153762,0.013333333333333334,0.14843761824921856
17,beruf|gastarb|wohn,0.8397883597883599,0.1477573798809401,0.06053904552319208,0.0,0.09188966832907491
17,buerge|wohn|wohnzeit,0.8325925925925926,0.15138063903300408,0.10050658275173803,0.0,0.09526963925958744
17,beruf|hoehe|weitkred,0.833015873015873,0.15046876142078836,0.06901390067812117,0.006666666666666667,0.0993568479136532
17,beszeit|pers|wohn,0.8408465608465608,0.1483698667824596,0.08420314098620853,0.0,0.09144153173744012
17,alter|rate|telef,0.8486772486772486,0.14669274883651887,0.10538573522248366,0.0,0.08812596727565597
17,bishkred|hoehe|weitkred,0.8336507936507936,0.15130303232891548,0.06579929940240484,0.006666666666666667,0.09988356277770225
17,beszeit|gastarb|telef,0.8446560846560847,0.1474430017281544,0.11691630136345196,0.0,0.08756515942476603
17,hoehe|telef|verw,0.8332275132275132,0.15105296565418944,0.0833449146223684,0.006666666666666667,0.09839873414972543
18,beruf|beszeit|laufkont,0.7458201058201058,0.19335315439319734,0.11020029839492929,0.006666666666666667,0.15736751342253819
18,bishkred|telef|weitkred,0.7678306878306879,0.17077460151273888,0.06965296151621476,0.0,0.12765194937330276
18,gastarb|laufzeit|sparkont,0.7458201058201057,0.17736573955963716,0.12267990200428061,0.0,0.1333587911079616
18,hoehe|sparkont|telef,0.7544973544973544,0.17390844306873432,0.058012463073410736,0.0,0.13386756079492418
18,buerge|hoehe|rate,0.7580952380952382,0.17455032831379225,0.07068388994586723,0.0,0.1307428681902638
18,famges|laufzeit|verm,0.7553439153439152,0.178076012436112,0.09944238597230465,0.0,0.13293566811322802
18,gastarb|moral|pers,0.7405291005291006,0.1754518028742892,0.07637421322551075,0.0,0.14374620840395322
18,pers|weitkred|wohn,0.7591534391534392,0.17810897115244803,0.07120941898804754,0.006666666666666667,0.13920617751438008
18,bishkred|laufzeit|telef,0.7587301587301587,0.17499415278564545,0.09380582641195978,0.0,0.12961005350471502
18,beszeit|rate|weitkred,0.7741798941798941,0.17065780282800677,0.06715147761452016,0.0,0.13038432417231083
18,bishkred|gastarb|verm,0.7811640211640212,0.16861537081046057,0.0772228956683674,0.0,0.12091556310452567
18,beszeit|hoehe|verm,0.7496296296296296,0.17495279579922068,0.07361891725265203,0.0,0.14188793190510468
18,bishkred|pers|telef,0.783068783068783,0.16815616195144956,0.13859034434816495,0.0,0.11983239707288132
18,beruf|beszeit|buerge,0.773968253968254,0.16967317333301005,0.07430008097984403,0.0,0.1249913184710475
18,alter|hoehe|sparkont,0.7555555555555555,0.17515906221842736,0.07402182029982687,0.0,0.13370812183814645
18,famges|weitkred|wohnzeit,0.7674074074074074,0.17562960307218284,0.08488308188136857,0.0,0.13162575770141174
18,alter|laufzeit|rate,0.7551322751322751,0.17489071433237754,0.08455211193064431,0.0,0.1276934972744478
18,famges|telef|wohn,0.773968253968254,0.17802108106410341,0.08767440584277279,0.0,0.12811758611231716
18,beszeit|telef|verm,0.7773544973544974,0.16752597337804484,0.05067554379629442,0.0,0.12338188223999497
18,beszeit|hoehe|pers,0.7447619047619047,0.17696093531555113,0.05674866609349162,0.0,0.14335425932638818
19,alter|famges|hoehe,0.804021164021164,0.15591688114932842,0.11938010046397256,0.03333333333333333,0.12849739978982266
19,famges|hoehe|moral,0.7798941798941799,0.16685571994606774,0.0666460359200468,0.013333333333333334,0.12980129255982198
19,bishkred|weitkred|wohnzeit,0.8249735449735449,0.14793878354148285,0.09135794858459503,0.03333333333333333,0.12089322596112503
19,famges|laufkont|sparkont,0.7659259259259259,0.1831003493271905,0.11242954958099266,0.04666666666666667,0.16256518148931087
19,rate|verw|wohn,0.8148148148148147,0.14799813833631628,0.10122072969641799,0.02666666666666667,0.1298580338398556
19,beruf|laufzeit|weitkred,0.8361904761904762,0.14506667943021842,0.10234503268556422,0.02,0.1109434251757892
19,gastarb|hoehe|pers,0.8281481481481482,0.14695611111707024,0.10416157582951659,0.02,0.10617966812933617
19,alter|famges|wohn,0.8122751322751323,0.15371414008007728,0.12508085361385862,0.03333333333333333,0.13107354639688082
19,alter|laufkont|verw,0.7621164021164022,0.18478051214318045,0.12810609646542345,0.05333333333333334,0.17265205354053184
19,hoehe|laufkont|pers,0.8061375661375662,0.1795765793819355,0.1347273140832233,0.03333333333333333,0.14888112668235043
19,laufkont|sparkont|verw,0.7667724867724869,0.18394562271112422,0.11863721404256052,0.03333333333333333,0.15922871102791852
19,alter|laufkont|wohn,0.7894179894179896,0.17115707700215205,0.09808748989446922,0.02666666666666667,0.15051638195903996
19,beszeit|gastarb|laufzeit,0.8427513227513228,0.14452185649867857,0.0877216340521605,0.013333333333333334,0.10441424089454951
19,bishkred|gastarb|weitkred,0.8315343915343915,0.14678467570670706,0.08213575595414929,0.02666666666666667,0.11629382779173994
19,gastarb|moral|wohn,0.8131216931216931,0.15618529653801722,0.08227417034185994,0.013333333333333334,0.11128906989671405
19,gastarb|hoehe|sparkont,0.8217989417989418,0.1499839178084907,0.0998527974317396,0.006666666666666667,0.10557869180691797
19,hoehe|laufzeit|rate,0.8262433862433861,0.1442722182449276,0.12694908483322015,0.013333333333333334,0.10558169010890389
19,alter|beszeit|sparkont,0.8122751322751323,0.15832919948235308,0.11852360653484807,0.02,0.1422706409426717
19,famges|telef|verm,0.8091005291005291,0.15331359927599866,0.10920291477901736,0.03333333333333333,0.12950888837626387
19,bishkred|famges|telef,0.8184126984126984,0.15147619645323487,0.1445620322924067,0.03333333333333333,0.12085157487596584
