key,value,value_json
acs/paired_bootstrap/average_precision/q975,0.04900790207463768,
acs/paired_bootstrap/brier/mean,0.016971812951815827,
acs/paired_bootstrap/brier/q025,0.01555349700326666,
acs/paired_bootstrap/brier/q975,0.018573707187802574,
acs/paired_bootstrap/ece/mean,0.08175584396931718,
acs/paired_bootstrap/ece/q025,0.07670425090229621,
acs/paired_bootstrap/ece/q975,0.08670298709400623,
acs/paired_bootstrap/log_loss/mean,0.046820652119148265,
acs/paired_bootstrap/log_loss/q025,0.04287871848020602,
acs/paired_bootstrap/log_loss/q975,0.05113695783100724,
acs/independent_cohorts/cpi_constant_2018usd/id_test/auroc/mean,0.8827026779530028,
acs/independent_cohorts/cpi_constant_2018usd/id_test/auroc/sd,0.0022445209072339853,
acs/independent_cohorts/cpi_constant_2018usd/id_test/brier/mean,0.13464441135322874,
acs/independent_cohorts/cpi_constant_2018usd/id_test/brier/sd,0.0011436536203145464,
acs/independent_cohorts/cpi_constant_2018usd/id_test/log_loss/mean,0.41797276347387663,
acs/independent_cohorts/cpi_constant_2018usd/id_test/log_loss/sd,0.0028409936857112838,
acs/independent_cohorts/cpi_constant_2018usd/id_test/ece/mean,0.013114335350681077,
acs/independent_cohorts/cpi_constant_2018usd/id_test/ece/sd,0.0031213619031957435,
acs/independent_cohorts/cpi_constant_2018usd/ood_test/auroc/mean,0.874788262245428,
acs/independent_cohorts/cpi_constant_2018usd/ood_test/auroc/sd,0.0016685385477021148,
acs/independent_cohorts/cpi_constant_2018usd/ood_test/brier/mean,0.14023593024423733,
acs/independent_cohorts/cpi_constant_2018usd/ood_test/brier/sd,0.0009009145805508603,
acs/independent_cohorts/cpi_constant_2018usd/ood_test/log_loss/mean,0.43394421060895816,
acs/independent_cohorts/cpi_constant_2018usd/ood_test/log_loss/sd,0.0022285966501338047,
acs/independent_cohorts/cpi_constant_2018usd/ood_test/ece/mean,0.01227084219877594,
acs/independent_cohorts/cpi_constant_2018usd/ood_test/ece/sd,0.0028944933125100943,
acs/independent_cohorts/survey_year_adjusted_50000/id_test/auroc/mean,0.8827026779530028,
acs/independent_cohorts/survey_year_adjusted_50000/id_test/auroc/sd,0.0022445209072339853,
acs/independent_cohorts/survey_year_adjusted_50000/id_test/brier/mean,0.13464441135322874,
acs/independent_cohorts/survey_year_adjusted_50000/id_test/brier/sd,0.0011436536203145464,
acs/independent_cohorts/survey_year_adjusted_50000/id_test/log_loss/mean,0.41797276347387663,
acs/independent_cohorts/survey_year_adjusted_50000/id_test/log_loss/sd,0.0028409936857112838,
acs/independent_cohorts/survey_year_adjusted_50000/id_test/ece/mean,0.013114335350681077,
acs/independent_cohorts/survey_year_adjusted_50000/id_test/ece/sd,0.0031213619031957435,
acs/independent_cohorts/survey_year_adjusted_50000/ood_test/auroc/mean,0.8718021024995085,
acs/independent_cohorts/survey_year_adjusted_50000/ood_test/auroc/sd,0.0017152814143959404,
acs/independent_cohorts/survey_year_adjusted_50000/ood_test/brier/mean,0.15909533557289718,
acs/independent_cohorts/survey_year_adjusted_50000/ood_test/brier/sd,0.002980618380609048,
acs/independent_cohorts/survey_year_adjusted_50000/ood_test/log_loss/mean,0.48746381401311556,
acs/independent_cohorts/survey_year_adjusted_50000/ood_test/log_loss/sd,0.008051117545645615,
acs/independent_cohorts/survey_year_adjusted_50000/ood_test/ece/mean,0.10394658696826738,
acs/independent_cohorts/survey_year_adjusted_50000/ood_test/ece/sd,0.007097969926314554,
acs/independent_cohorts/unadjusted_reported_income_50000/id_test/auroc/mean,0.8837693893661228,
acs/independent_cohorts/unadjusted_reported_income_50000/id_test/auroc/sd,0.0024817829386687734,
acs/independent_cohorts/unadjusted_reported_income_50000/id_test/brier/mean,0.13135403222828473,
acs/independent_cohorts/unadjusted_reported_income_50000/id_test/brier/sd,0.001151925377948694,
acs/independent_cohorts/unadjusted_reported_income_50000/id_test/log_loss/mean,0.4084820360378833,
acs/independent_cohorts/unadjusted_reported_income_50000/id_test/log_loss/sd,0.0030800827940329722,
acs/independent_cohorts/unadjusted_reported_income_50000/id_test/ece/mean,0.011539993033592901,
acs/independent_cohorts/unadjusted_reported_income_50000/id_test/ece/sd,0.003262112856825466,
acs/independent_cohorts/unadjusted_reported_income_50000/ood_test/auroc/mean,0.8725866095125042,
acs/independent_cohorts/unadjusted_reported_income_50000/ood_test/auroc/sd,0.001859121176554234,
acs/independent_cohorts/unadjusted_reported_income_50000/ood_test/brier/mean,0.15880121598071417,
acs/independent_cohorts/unadjusted_reported_income_50000/ood_test/brier/sd,0.0025812211735879286,
acs/independent_cohorts/unadjusted_reported_income_50000/ood_test/log_loss/mean,0.4861491721220467,
acs/independent_cohorts/unadjusted_reported_income_50000/ood_test/log_loss/sd,0.0071134702450814285,
acs/independent_cohorts/unadjusted_reported_income_50000/ood_test/ece/mean,0.10330068656582984,
acs/independent_cohorts/unadjusted_reported_income_50000/ood_test/ece/sd,0.006153202443998378,
oulad/14/equal_pair/id_test/prevalence/mean,0.4338974090708609,
oulad/14/equal_pair/id_test/prevalence/sd,0.0,
oulad/14/equal_pair/id_test/auroc/mean,0.7084653808198053,
oulad/14/equal_pair/id_test/auroc/sd,0.018671136831783675,
oulad/14/equal_pair/id_test/average_precision/mean,0.661509506804832,
oulad/14/equal_pair/id_test/average_precision/sd,0.022896125309507104,
oulad/14/equal_pair/id_test/pr_skill/mean,0.41871007950962086,
oulad/14/equal_pair/id_test/pr_skill/sd,0.038436889667432673,
oulad/14/equal_pair/id_test/brier/mean,0.20359945632399373,
oulad/14/equal_pair/id_test/brier/sd,0.0035740073756029287,
oulad/14/equal_pair/id_test/log_loss/mean,0.5955714416256962,
oulad/14/equal_pair/id_test/log_loss/sd,0.009316306113366712,
oulad/14/equal_pair/id_test/ece/mean,0.08120054911890884,
oulad/14/equal_pair/id_test/ece/sd,0.009271992547869515,
oulad/14/equal_pair/id_test/hcep_090/mean,0.00418152359647517,
oulad/14/equal_pair/id_test/hcep_090/sd,0.0030527306127860134,
oulad/14/equal_pair/id_test/aurc/mean,0.2230992250191889,
oulad/14/equal_pair/id_test/aurc/sd,0.020080292105628294,
oulad/14/equal_pair/id_test/excess_aurc/mean,0.16861186097457317,
oulad/14/equal_pair/id_test/excess_aurc/sd,0.017914103148374414,
oulad/14/equal_pair/id_test/conformal_marginal/coverage/mean,0.9011394116507763,
oulad/14/equal_pair/id_test/conformal_marginal/coverage/sd,0.008841117952626704,
oulad/14/equal_pair/id_test/conformal_marginal/class0_coverage/mean,0.9402911030992789,
oulad/14/equal_pair/id_test/conformal_marginal/class0_coverage/sd,0.01225733059146734,
oulad/14/equal_pair/id_test/conformal_marginal/class1_coverage/mean,0.8231331643250879,
oulad/14/equal_pair/id_test/conformal_marginal/class1_coverage/sd,0.02010328507950679,
oulad/14/equal_pair/id_test/conformal_marginal/avg_set_size/mean,1.5562740009063094,
oulad/14/equal_pair/id_test/conformal_marginal/avg_set_size/sd,0.02899837512293768,
oulad/14/equal_pair/id_test/conformal_marginal/singleton_rate/mean,0.4437259990936906,
oulad/14/equal_pair/id_test/conformal_marginal/singleton_rate/sd,0.028998375122937667,
oulad/14/equal_pair/id_test/conformal_marginal/class0_singleton_accuracy/mean,0.8570354003473195,
oulad/14/equal_pair/id_test/conformal_marginal/class0_singleton_accuracy/sd,0.03233493397451356,
oulad/14/equal_pair/id_test/conformal_marginal/class1_singleton_accuracy/mean,0.5225052377509132,
oulad/14/equal_pair/id_test/conformal_marginal/class1_singleton_accuracy/sd,0.026851934512042493,
oulad/14/equal_pair/id_test/conformal_label_conditional/coverage/mean,0.9052576127954011,
oulad/14/equal_pair/id_test/conformal_label_conditional/coverage/sd,0.012585261498360397,
oulad/14/equal_pair/id_test/conformal_label_conditional/class0_coverage/mean,0.9141143170984292,
oulad/14/equal_pair/id_test/conformal_label_conditional/class0_coverage/sd,0.01845287342453446,
oulad/14/equal_pair/id_test/conformal_label_conditional/class1_coverage/mean,0.8890943162418233,
oulad/14/equal_pair/id_test/conformal_label_conditional/class1_coverage/sd,0.019357856569083644,
oulad/14/equal_pair/id_test/conformal_label_conditional/avg_set_size/mean,1.6002003064280856,
oulad/14/equal_pair/id_test/conformal_label_conditional/avg_set_size/sd,0.03017522685790671,
oulad/14/equal_pair/id_test/conformal_label_conditional/singleton_rate/mean,0.3997996935719146,
oulad/14/equal_pair/id_test/conformal_label_conditional/singleton_rate/sd,0.030175226857906644,
oulad/14/equal_pair/id_test/conformal_label_conditional/class0_singleton_accuracy/mean,0.7484522495272911,
oulad/14/equal_pair/id_test/conformal_label_conditional/class0_singleton_accuracy/sd,0.05408679588190947,
oulad/14/equal_pair/id_test/conformal_label_conditional/class1_singleton_accuracy/mean,0.7403410412546437,
oulad/14/equal_pair/id_test/conformal_label_conditional/class1_singleton_accuracy/sd,0.04546093627190285,
oulad/14/equal_pair/ood_test/prevalence/mean,0.40187314740586916,
oulad/14/equal_pair/ood_test/prevalence/sd,5.851389114294502e-17,
oulad/14/equal_pair/ood_test/auroc/mean,0.6743750246723711,
oulad/14/equal_pair/ood_test/auroc/sd,0.0071728385456544174,
oulad/14/equal_pair/ood_test/average_precision/mean,0.5846857759356926,
oulad/14/equal_pair/ood_test/average_precision/sd,0.006263537581525368,
oulad/14/equal_pair/ood_test/pr_skill/mean,0.31635420779208523,
oulad/14/equal_pair/ood_test/pr_skill/sd,0.01065962726078388,
oulad/14/equal_pair/ood_test/brier/mean,0.21299998045818805,
oulad/14/equal_pair/ood_test/brier/sd,0.001954347646888886,
oulad/14/equal_pair/ood_test/log_loss/mean,0.6173040042938955,
oulad/14/equal_pair/ood_test/log_loss/sd,0.005968365349800739,
oulad/14/equal_pair/ood_test/ece/mean,0.05426776532636002,
oulad/14/equal_pair/ood_test/ece/sd,0.00886714906759858,
oulad/14/equal_pair/ood_test/hcep_090/mean,0.005045226977445769,
oulad/14/equal_pair/ood_test/hcep_090/sd,0.0036638191504034627,
oulad/14/equal_pair/ood_test/aurc/mean,0.24925927987604696,
oulad/14/equal_pair/ood_test/aurc/sd,0.005527456515227851,
oulad/14/equal_pair/ood_test/excess_aurc/mean,0.1856054842974541,
oulad/14/equal_pair/ood_test/excess_aurc/sd,0.005062867064460906,
oulad/14/equal_pair/ood_test/conformal_marginal/coverage/mean,0.8889673764775597,
oulad/14/equal_pair/ood_test/conformal_marginal/coverage/sd,0.008432828434737614,
oulad/14/equal_pair/ood_test/conformal_marginal/class0_coverage/mean,0.9468582358300717,
oulad/14/equal_pair/ood_test/conformal_marginal/class0_coverage/sd,0.005653270412396023,
oulad/14/equal_pair/ood_test/conformal_marginal/class1_coverage/mean,0.778297347359101,
oulad/14/equal_pair/ood_test/conformal_marginal/class1_coverage/sd,0.02335224772897056,
oulad/14/equal_pair/ood_test/conformal_marginal/avg_set_size/mean,1.5545896263951255,
oulad/14/equal_pair/ood_test/conformal_marginal/avg_set_size/sd,0.026991708013370152,
oulad/14/equal_pair/ood_test/conformal_marginal/singleton_rate/mean,0.4454103736048742,
oulad/14/equal_pair/ood_test/conformal_marginal/singleton_rate/sd,0.026991708013370128,
oulad/14/equal_pair/ood_test/conformal_marginal/class0_singleton_accuracy/mean,0.8721703173850985,
oulad/14/equal_pair/ood_test/conformal_marginal/class0_singleton_accuracy/sd,0.014584941490279859,
oulad/14/equal_pair/ood_test/conformal_marginal/class1_singleton_accuracy/mean,0.4284229676656916,
oulad/14/equal_pair/ood_test/conformal_marginal/class1_singleton_accuracy/sd,0.02369273399770389,
oulad/14/equal_pair/ood_test/conformal_label_conditional/coverage/mean,0.8901260649406273,
oulad/14/equal_pair/ood_test/conformal_label_conditional/coverage/sd,0.00982615004403104,
oulad/14/equal_pair/ood_test/conformal_label_conditional/class0_coverage/mean,0.918314652481239,
oulad/14/equal_pair/ood_test/conformal_label_conditional/class0_coverage/sd,0.014265759792126886,
oulad/14/equal_pair/ood_test/conformal_label_conditional/class1_coverage/mean,0.844778265430788,
oulad/14/equal_pair/ood_test/conformal_label_conditional/class1_coverage/sd,0.013247072686846054,
oulad/14/equal_pair/ood_test/conformal_label_conditional/avg_set_size/mean,1.5957073933643604,
oulad/14/equal_pair/ood_test/conformal_label_conditional/avg_set_size/sd,0.022728948195290883,
oulad/14/equal_pair/ood_test/conformal_label_conditional/singleton_rate/mean,0.40429260663563954,
oulad/14/equal_pair/ood_test/conformal_label_conditional/singleton_rate/sd,0.022728948195290817,
oulad/14/equal_pair/ood_test/conformal_label_conditional/class0_singleton_accuracy/mean,0.7589339430441094,
oulad/14/equal_pair/ood_test/conformal_label_conditional/class0_singleton_accuracy/sd,0.03961901750796295,
oulad/14/equal_pair/ood_test/conformal_label_conditional/class1_singleton_accuracy/mean,0.6342573324415726,
oulad/14/equal_pair/ood_test/conformal_label_conditional/class1_singleton_accuracy/sd,0.04676875930310994,
oulad/14/size_weighted/id_test/prevalence/mean,0.45722312684905403,
oulad/14/size_weighted/id_test/prevalence/sd,5.851389114294502e-17,
oulad/14/size_weighted/id_test/auroc/mean,0.7246445263108827,
oulad/14/size_weighted/id_test/auroc/sd,0.013760158788360418,
oulad/14/size_weighted/id_test/average_precision/mean,0.6952617790671808,
oulad/14/size_weighted/id_test/average_precision/sd,0.0194210488162749,
oulad/14/size_weighted/id_test/pr_skill/mean,0.4496537700229732,
oulad/14/size_weighted/id_test/pr_skill/sd,0.035057757181905,
oulad/14/size_weighted/id_test/brier/mean,0.20508508548045562,
oulad/14/size_weighted/id_test/brier/sd,0.0036427489475177027,
oulad/14/size_weighted/id_test/log_loss/mean,0.5988009562786023,
oulad/14/size_weighted/id_test/log_loss/sd,0.010065138959450097,
oulad/14/size_weighted/id_test/ece/mean,0.07964556224927269,
oulad/14/size_weighted/id_test/ece/sd,0.00614978050091806,
oulad/14/size_weighted/id_test/hcep_090/mean,0.0042918173645264,
oulad/14/size_weighted/id_test/hcep_090/sd,0.0030887686403081867,
oulad/14/size_weighted/id_test/aurc/mean,0.22158163480127574,
oulad/14/size_weighted/id_test/aurc/sd,0.01662857102802949,
oulad/14/size_weighted/id_test/excess_aurc/mean,0.16547011850431143,
oulad/14/size_weighted/id_test/excess_aurc/sd,0.014148236351064486,
oulad/14/size_weighted/id_test/conformal_marginal/coverage/mean,0.9007139384514987,
oulad/14/size_weighted/id_test/conformal_marginal/coverage/sd,0.00853880166241475,
oulad/14/size_weighted/id_test/conformal_marginal/class0_coverage/mean,0.9330986601877933,
oulad/14/size_weighted/id_test/conformal_marginal/class0_coverage/sd,0.013153047065695518,
oulad/14/size_weighted/id_test/conformal_marginal/class1_coverage/mean,0.8463753593674517,
oulad/14/size_weighted/id_test/conformal_marginal/class1_coverage/sd,0.014550477056239462,
oulad/14/size_weighted/id_test/conformal_marginal/avg_set_size/mean,1.5477700187682835,
oulad/14/size_weighted/id_test/conformal_marginal/avg_set_size/sd,0.025778094301763,
oulad/14/size_weighted/id_test/conformal_marginal/singleton_rate/mean,0.45222998123171665,
oulad/14/size_weighted/id_test/conformal_marginal/singleton_rate/sd,0.025778094301763088,
oulad/14/size_weighted/id_test/conformal_marginal/class0_singleton_accuracy/mean,0.842958849555815,
oulad/14/size_weighted/id_test/conformal_marginal/class0_singleton_accuracy/sd,0.03372700922230576,
oulad/14/size_weighted/id_test/conformal_marginal/class1_singleton_accuracy/mean,0.6080327674840521,
oulad/14/size_weighted/id_test/conformal_marginal/class1_singleton_accuracy/sd,0.024782342934763876,
oulad/14/size_weighted/id_test/conformal_label_conditional/coverage/mean,0.9030218216678871,
oulad/14/size_weighted/id_test/conformal_label_conditional/coverage/sd,0.00985065492733455,
oulad/14/size_weighted/id_test/conformal_label_conditional/class0_coverage/mean,0.9095186952042187,
oulad/14/size_weighted/id_test/conformal_label_conditional/class0_coverage/sd,0.018195405045469085,
oulad/14/size_weighted/id_test/conformal_label_conditional/class1_coverage/mean,0.8938847589900243,
oulad/14/size_weighted/id_test/conformal_label_conditional/class1_coverage/sd,0.01259970162626466,
oulad/14/size_weighted/id_test/conformal_label_conditional/avg_set_size/mean,1.577528442112874,
oulad/14/size_weighted/id_test/conformal_label_conditional/avg_set_size/sd,0.023479488249615592,
oulad/14/size_weighted/id_test/conformal_label_conditional/singleton_rate/mean,0.42247155788712576,
oulad/14/size_weighted/id_test/conformal_label_conditional/singleton_rate/sd,0.02347948824961566,
oulad/14/size_weighted/id_test/conformal_label_conditional/class0_singleton_accuracy/mean,0.7540462817389817,
oulad/14/size_weighted/id_test/conformal_label_conditional/class0_singleton_accuracy/sd,0.046647792906135674,
oulad/14/size_weighted/id_test/conformal_label_conditional/class1_singleton_accuracy/mean,0.7599696890282206,
oulad/14/size_weighted/id_test/conformal_label_conditional/class1_singleton_accuracy/sd,0.03339518436480852,
oulad/14/size_weighted/ood_test/prevalence/mean,0.4125428245146555,
oulad/14/size_weighted/ood_test/prevalence/sd,0.0,
oulad/14/size_weighted/ood_test/auroc/mean,0.6881121877674322,
oulad/14/size_weighted/ood_test/auroc/sd,0.005040345846118113,
oulad/14/size_weighted/ood_test/average_precision/mean,0.6080117445017119,
oulad/14/size_weighted/ood_test/average_precision/sd,0.0051829269483987216,
oulad/14/size_weighted/ood_test/pr_skill/mean,0.33950779217197413,
oulad/14/size_weighted/ood_test/pr_skill/sd,0.008927858972533835,
oulad/14/size_weighted/ood_test/brier/mean,0.21453835606166088,
oulad/14/size_weighted/ood_test/brier/sd,0.0024135327832199506,
oulad/14/size_weighted/ood_test/log_loss/mean,0.6210108862031954,
oulad/14/size_weighted/ood_test/log_loss/sd,0.0074158180120060865,
oulad/14/size_weighted/ood_test/ece/mean,0.05643965483838714,
oulad/14/size_weighted/ood_test/ece/sd,0.010287397414533958,
oulad/14/size_weighted/ood_test/hcep_090/mean,0.00582413399314804,
oulad/14/size_weighted/ood_test/hcep_090/sd,0.00435174937300905,
oulad/14/size_weighted/ood_test/aurc/mean,0.24779059464452838,
oulad/14/size_weighted/ood_test/aurc/sd,0.004555925300322829,
oulad/14/size_weighted/ood_test/excess_aurc/mean,0.1828546655031638,
oulad/14/size_weighted/ood_test/excess_aurc/sd,0.0038422703052129388,
oulad/14/size_weighted/ood_test/conformal_marginal/coverage/mean,0.8807670346402741,
oulad/14/size_weighted/ood_test/conformal_marginal/coverage/sd,0.00907449889657471,
oulad/14/size_weighted/ood_test/conformal_marginal/class0_coverage/mean,0.9430983559972386,
oulad/14/size_weighted/ood_test/conformal_marginal/class0_coverage/sd,0.0058172125826516236,
oulad/14/size_weighted/ood_test/conformal_marginal/class1_coverage/mean,0.7701619036599234,
oulad/14/size_weighted/ood_test/conformal_marginal/class1_coverage/sd,0.021281524206838556,
oulad/14/size_weighted/ood_test/conformal_marginal/avg_set_size/mean,1.526741530262657,
oulad/14/size_weighted/ood_test/conformal_marginal/avg_set_size/sd,0.024834956970666133,
oulad/14/size_weighted/ood_test/conformal_marginal/singleton_rate/mean,0.4732584697373429,
oulad/14/size_weighted/ood_test/conformal_marginal/singleton_rate/sd,0.02483495697066616,
oulad/14/size_weighted/ood_test/conformal_marginal/class0_singleton_accuracy/mean,0.8660842277574095,
oulad/14/size_weighted/ood_test/conformal_marginal/class0_singleton_accuracy/sd,0.013582613119341395,
oulad/14/size_weighted/ood_test/conformal_marginal/class1_singleton_accuracy/mean,0.470674076161336,
oulad/14/size_weighted/ood_test/conformal_marginal/class1_singleton_accuracy/sd,0.02277300511751914,
oulad/14/size_weighted/ood_test/conformal_label_conditional/coverage/mean,0.8843167110772745,
oulad/14/size_weighted/ood_test/conformal_label_conditional/coverage/sd,0.011651574469360375,
oulad/14/size_weighted/ood_test/conformal_label_conditional/class0_coverage/mean,0.9207399781532244,
oulad/14/size_weighted/ood_test/conformal_label_conditional/class0_coverage/sd,0.013699038874690336,
oulad/14/size_weighted/ood_test/conformal_label_conditional/class1_coverage/mean,0.8249686720594042,
oulad/14/size_weighted/ood_test/conformal_label_conditional/class1_coverage/sd,0.020828468576098703,
oulad/14/size_weighted/ood_test/conformal_label_conditional/avg_set_size/mean,1.5620860296916637,
oulad/14/size_weighted/ood_test/conformal_label_conditional/avg_set_size/sd,0.02524694407471149,
oulad/14/size_weighted/ood_test/conformal_label_conditional/singleton_rate/mean,0.4379139703083365,
oulad/14/size_weighted/ood_test/conformal_label_conditional/singleton_rate/sd,0.025246944074711522,
oulad/14/size_weighted/ood_test/conformal_label_conditional/class0_singleton_accuracy/mean,0.7933015654985092,
oulad/14/size_weighted/ood_test/conformal_label_conditional/class0_singleton_accuracy/sd,0.03180402362927614,
oulad/14/size_weighted/ood_test/conformal_label_conditional/class1_singleton_accuracy/mean,0.6185880568092077,
oulad/14/size_weighted/ood_test/conformal_label_conditional/class1_singleton_accuracy/sd,0.0348272604700023,
oulad/56/equal_pair/id_test/prevalence/mean,0.40438687588844424,
oulad/56/equal_pair/id_test/prevalence/sd,5.851389114294502e-17,
oulad/56/equal_pair/id_test/auroc/mean,0.7439327311086965,
oulad/56/equal_pair/id_test/auroc/sd,0.018446136284661307,
oulad/56/equal_pair/id_test/average_precision/mean,0.6949465106320941,
oulad/56/equal_pair/id_test/average_precision/sd,0.016885938043123095,
oulad/56/equal_pair/id_test/pr_skill/mean,0.5045984112880764,
oulad/56/equal_pair/id_test/pr_skill/sd,0.02526169299669317,
oulad/56/equal_pair/id_test/brier/mean,0.18644743350782816,
oulad/56/equal_pair/id_test/brier/sd,0.0027079273424649745,
oulad/56/equal_pair/id_test/log_loss/mean,0.5525354176589042,
oulad/56/equal_pair/id_test/log_loss/sd,0.0066269688963746754,
oulad/56/equal_pair/id_test/ece/mean,0.08372115907361148,
oulad/56/equal_pair/id_test/ece/sd,0.00973142329921345,
oulad/56/equal_pair/id_test/hcep_090/mean,0.006206084084028439,
oulad/56/equal_pair/id_test/hcep_090/sd,0.002622009635535191,
oulad/56/equal_pair/id_test/aurc/mean,0.17516159986104085,
oulad/56/equal_pair/id_test/aurc/sd,0.010099990120299837,
oulad/56/equal_pair/id_test/excess_aurc/mean,0.1316106645925748,
oulad/56/equal_pair/id_test/excess_aurc/sd,0.009183019873701239,
oulad/56/equal_pair/id_test/conformal_marginal/coverage/mean,0.904251438006207,
oulad/56/equal_pair/id_test/conformal_marginal/coverage/sd,0.01166403193121475,
oulad/56/equal_pair/id_test/conformal_marginal/class0_coverage/mean,0.9634863275576959,
oulad/56/equal_pair/id_test/conformal_marginal/class0_coverage/sd,0.008237579059296521,
oulad/56/equal_pair/id_test/conformal_marginal/class1_coverage/mean,0.8012466889645655,
oulad/56/equal_pair/id_test/conformal_marginal/class1_coverage/sd,0.028323814705058674,
oulad/56/equal_pair/id_test/conformal_marginal/avg_set_size/mean,1.496239005676963,
oulad/56/equal_pair/id_test/conformal_marginal/avg_set_size/sd,0.038417942116796715,
oulad/56/equal_pair/id_test/conformal_marginal/singleton_rate/mean,0.5037609943230368,
oulad/56/equal_pair/id_test/conformal_marginal/singleton_rate/sd,0.03841794211679672,
oulad/56/equal_pair/id_test/conformal_marginal/class0_singleton_accuracy/mean,0.9272111115703933,
oulad/56/equal_pair/id_test/conformal_marginal/class0_singleton_accuracy/sd,0.018324990582158265,
oulad/56/equal_pair/id_test/conformal_marginal/class1_singleton_accuracy/mean,0.5321984576655296,
oulad/56/equal_pair/id_test/conformal_marginal/class1_singleton_accuracy/sd,0.034933197901056416,
oulad/56/equal_pair/id_test/conformal_label_conditional/coverage/mean,0.9004796588616012,
oulad/56/equal_pair/id_test/conformal_label_conditional/coverage/sd,0.010425389176535911,
oulad/56/equal_pair/id_test/conformal_label_conditional/class0_coverage/mean,0.8962404056844198,
oulad/56/equal_pair/id_test/conformal_label_conditional/class0_coverage/sd,0.01807835244591258,
oulad/56/equal_pair/id_test/conformal_label_conditional/class1_coverage/mean,0.9046426149964615,
oulad/56/equal_pair/id_test/conformal_label_conditional/class1_coverage/sd,0.020738494905251908,
oulad/56/equal_pair/id_test/conformal_label_conditional/avg_set_size/mean,1.5523105456883477,
oulad/56/equal_pair/id_test/conformal_label_conditional/avg_set_size/sd,0.03386629872917551,
oulad/56/equal_pair/id_test/conformal_label_conditional/singleton_rate/mean,0.4476894543116522,
oulad/56/equal_pair/id_test/conformal_label_conditional/singleton_rate/sd,0.0338662987291755,
oulad/56/equal_pair/id_test/conformal_label_conditional/class0_singleton_accuracy/mean,0.7024583103267015,
oulad/56/equal_pair/id_test/conformal_label_conditional/class0_singleton_accuracy/sd,0.04309487406178539,
oulad/56/equal_pair/id_test/conformal_label_conditional/class1_singleton_accuracy/mean,0.8110140591881251,
oulad/56/equal_pair/id_test/conformal_label_conditional/class1_singleton_accuracy/sd,0.056896709120087714,
oulad/56/equal_pair/ood_test/prevalence/mean,0.3792229985160614,
oulad/56/equal_pair/ood_test/prevalence/sd,0.0,
oulad/56/equal_pair/ood_test/auroc/mean,0.7348314795837252,
oulad/56/equal_pair/ood_test/auroc/sd,0.009392114246420101,
oulad/56/equal_pair/ood_test/average_precision/mean,0.6613314569207707,
oulad/56/equal_pair/ood_test/average_precision/sd,0.008029175512699813,
oulad/56/equal_pair/ood_test/pr_skill/mean,0.46491003284916965,
oulad/56/equal_pair/ood_test/pr_skill/sd,0.011101666555189835,
oulad/56/equal_pair/ood_test/brier/mean,0.19122885917690952,
oulad/56/equal_pair/ood_test/brier/sd,0.002009493598188014,
oulad/56/equal_pair/ood_test/log_loss/mean,0.5705069088219511,
oulad/56/equal_pair/ood_test/log_loss/sd,0.006908370412090559,
oulad/56/equal_pair/ood_test/ece/mean,0.0658428860431953,
oulad/56/equal_pair/ood_test/ece/sd,0.007015673175401175,
oulad/56/equal_pair/ood_test/hcep_090/mean,0.01383990958224401,
oulad/56/equal_pair/ood_test/hcep_090/sd,0.005704631253694697,
oulad/56/equal_pair/ood_test/aurc/mean,0.18469158231244892,
oulad/56/equal_pair/ood_test/aurc/sd,0.00790932954257914,
oulad/56/equal_pair/ood_test/excess_aurc/mean,0.13956805792178983,
oulad/56/equal_pair/ood_test/excess_aurc/sd,0.007038890553814326,
oulad/56/equal_pair/ood_test/conformal_marginal/coverage/mean,0.905316589081291,
oulad/56/equal_pair/ood_test/conformal_marginal/coverage/sd,0.0107336349115892,
oulad/56/equal_pair/ood_test/conformal_marginal/class0_coverage/mean,0.9620819193660461,
oulad/56/equal_pair/ood_test/conformal_marginal/class0_coverage/sd,0.007854769938599938,
oulad/56/equal_pair/ood_test/conformal_marginal/class1_coverage/mean,0.7948841107302705,
oulad/56/equal_pair/ood_test/conformal_marginal/class1_coverage/sd,0.02903084263511779,
oulad/56/equal_pair/ood_test/conformal_marginal/avg_set_size/mean,1.5105444239334562,
oulad/56/equal_pair/ood_test/conformal_marginal/avg_set_size/sd,0.03470065991700834,
oulad/56/equal_pair/ood_test/conformal_marginal/singleton_rate/mean,0.48945557606654366,
oulad/56/equal_pair/ood_test/conformal_marginal/singleton_rate/sd,0.03470065991700831,
oulad/56/equal_pair/ood_test/conformal_marginal/class0_singleton_accuracy/mean,0.9141047162272363,
oulad/56/equal_pair/ood_test/conformal_marginal/class0_singleton_accuracy/sd,0.01998559401602111,
oulad/56/equal_pair/ood_test/conformal_marginal/class1_singleton_accuracy/mean,0.5167857337188542,
oulad/56/equal_pair/ood_test/conformal_marginal/class1_singleton_accuracy/sd,0.03159213936364218,
oulad/56/equal_pair/ood_test/conformal_label_conditional/coverage/mean,0.8893517564294232,
oulad/56/equal_pair/ood_test/conformal_label_conditional/coverage/sd,0.010569513001034798,
oulad/56/equal_pair/ood_test/conformal_label_conditional/class0_coverage/mean,0.8869899925745784,
oulad/56/equal_pair/ood_test/conformal_label_conditional/class0_coverage/sd,0.023333292665534085,
oulad/56/equal_pair/ood_test/conformal_label_conditional/class1_coverage/mean,0.8851548812968751,
